time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,elbow_torque_tvlqr,K1,K2,K3,K4,k0
2.591730585838437073e-01,-1.734867307153157290e-01,-3.391599366939353821e+00,6.730301389650650279e+00,1.554638255538060321e+02,0.000000000000000000e+00,2.825030577659723097e+00,7.742788699961129506e-01,-8.225008159668375285e+00,4.126641936105457376e+01,2.444274520017279684e-01,2.462185975997351062e-01,3.927746737250203263e-02,2.326050884514126338e+00,9.545259110338567832e-02,4.631687110014195974e-01,2.678257153650512746e-03
2.601737267637040940e-01,-1.768799677831058292e-01,-3.384788449850161030e+00,6.880721000115380015e+00,1.552400970360044141e+02,0.000000000000000000e+00,2.825804195288167175e+00,7.660691907210627205e-01,-8.183222863778542688e+00,4.137766957816652535e+01,2.447436380279161272e-01,2.465212908731788111e-01,4.074014738435655092e-02,2.322638742019290437e+00,9.509865934639823160e-02,4.631080898235107046e-01,2.634482331097491060e-03
2.611743949435644807e-01,-1.802663440595077271e-01,-3.377827086366139042e+00,7.031031528296868061e+00,1.550213554811773804e+02,0.000000000000000000e+00,2.826569650445520665e+00,7.579013814957946682e-01,-8.141322842616855127e+00,4.148887545303466595e+01,2.450598240541043971e-01,2.468239841466225160e-01,4.218962221969278781e-02,2.319207847907420295e+00,9.474498786470232636e-02,4.630473936932026358e-01,2.589713452878124756e-03
2.621750631234248674e-01,-1.836457050846143912e-01,-3.370715384792109415e+00,7.181233028388924744e+00,1.548072849742440837e+02,0.000000000000000000e+00,2.827326980882352014e+00,7.497755571148835285e-01,-8.099308096045355398e+00,4.160003613706352610e+01,2.453760100802925559e-01,2.471266774200662208e-01,4.362598297091699329e-02,2.315758866949468420e+00,9.439159724088415360e-02,4.629866289723280071e-01,2.544014909663190951e-03
2.631757313032853096e-01,-1.870178963985190679e-01,-3.363453453432891482e+00,7.331325550072353536e+00,1.545975957086141079e+02,0.000000000000000000e+00,2.828076224349230117e+00,7.416918323729014828e-01,-8.057178623921698701e+00,4.171115078932162845e+01,2.456921961064808813e-01,2.474293706935099535e-01,4.504930957683037779e-02,2.312292474043269763e+00,9.403849899198793438e-02,4.629257935142724878e-01,2.497453013508058560e-03
2.641763994831456963e-01,-1.903827635413138375e-01,-3.356041400593309021e+00,7.481309138976426354e+00,1.543920214006342064e+02,0.000000000000000000e+00,2.828817418596722977e+00,7.336503220644251533e-01,-8.014934426100499110e+00,4.182221851271572888e+01,2.460083821326690401e-01,2.477320639669536584e-01,4.645968775981962340e-02,2.308809338870065453e+00,9.368570976583530385e-02,4.628648899518567061e-01,2.450093723424383307e-03
2.651770676630060830e-01,-1.937401520530923904e-01,-3.348479334578180922e+00,7.631183837083730381e+00,1.541903168888403002e+02,0.000000000000000000e+00,2.829550601375400376e+00,7.256511409840266102e-01,-7.972575502433360661e+00,4.193323841635380944e+01,2.463245681588572822e-01,2.480347572403973633e-01,4.785725801912586730e-02,2.305310094600420356e+00,9.333328168389373736e-02,4.628039558606390491e-01,2.402001974192317490e-03
2.661777358428664697e-01,-1.970899074739476120e-01,-3.340767363692328740e+00,7.780949683085399471e+00,1.539922561308498814e+02,0.000000000000000000e+00,2.830275810435828987e+00,7.176944039262799224e-01,-7.930101852766648030e+00,4.204420956803868847e+01,2.466407541850454688e-01,2.483389759255648643e-01,4.924212266746515188e-02,2.301795409480021704e+00,9.298123318182063834e-02,4.627429988609469969e-01,2.353251415632664784e-03
2.671784040227269119e-01,-2.004318753439726652e-01,-3.332905596240572699e+00,7.930606712698436311e+00,1.537976303320234308e+02,0.000000000000000000e+00,2.830993083528578147e+00,7.097802256857582703e-01,-7.887513476942555002e+00,4.215513102748198548e+01,2.469569402112337109e-01,2.486473412304518182e-01,5.061436984868426803e-02,2.298265961355725917e+00,9.262957355539191973e-02,4.626820179037312575e-01,2.303917463205934057e-03
2.681790722025872986e-01,-2.037659012032596306e-01,-3.324894140527737019e+00,8.080154958947908028e+00,1.536062463833917491e+02,0.000000000000000000e+00,2.831702458404216749e+00,7.019087210570380542e-01,-7.844810374800603725e+00,4.226600180358207126e+01,2.472731262374219530e-01,2.489557065353387721e-01,5.197409646751199874e-02,2.294722421966644887e+00,9.227831651833873217e-02,4.626210167972211185e-01,2.254072115629098937e-03
2.691797403824476853e-01,-2.070918305919021707e-01,-3.316733104858640147e+00,8.229594452415987860e+00,1.534179253668407341e+02,0.000000000000000000e+00,2.832403972813311910e+00,6.940800048346910112e-01,-7.801992546175797294e+00,4.237682090982236360e+01,2.475893122636101673e-01,2.492640718402257261e-01,5.332147119048615685e-02,2.291165431901820426e+00,9.192751657156170153e-02,4.625600382280966039e-01,2.203767026977271684e-03
2.701804085623080720e-01,-2.104095090499931986e-01,-3.308422597538100973e+00,8.378925221457182104e+00,1.532325012703582274e+02,0.000000000000000000e+00,2.833097664506433411e+00,6.862941918132916541e-01,-7.759059990897603676e+00,4.248758730937614558e+01,2.479054982897984094e-01,2.495724371451126800e-01,5.465660621319286955e-02,2.287595663100940868e+00,9.157718955196766930e-02,4.624990906919690947e-01,2.153093532853973206e-03
2.711810767421685142e-01,-2.137187821176259050e-01,-3.299962726870944163e+00,8.528147292405309443e+00,1.530498199291477022e+02,0.000000000000000000e+00,2.833783571234150145e+00,6.785513967874130525e-01,-7.716012708791301300e+00,4.259829995563989513e+01,2.482216843159866793e-01,2.498808024499996616e-01,5.597959537772185384e-02,2.284013793166642881e+00,9.122733829627585611e-02,4.624381720551686281e-01,2.102152336187587244e-03
2.721817449220289009e-01,-2.170194953348923983e-01,-3.291353601161988607e+00,8.677260689747823719e+00,1.528697378545473100e+02,0.000000000000000000e+00,2.834461730747028785e+00,6.708517345516311625e-01,-7.672850699678079422e+00,4.270895775402402705e+01,2.485378703421748381e-01,2.501891677548865878e-01,5.729053252616263942e-02,2.280420499701565351e+00,9.087796564120542708e-02,4.623772801840250191e-01,2.051044139906507517e-03
