time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
2.502459772209636099e-02,-6.394615173244647677e-01,-2.551530129284728526e-03,2.517815711850886728e+01,-6.138689697249445132e+00,-1.831930864561899908e+00,1.798340431453757882e+00,8.643084311565075950e+00,-3.521618487007920066e+02,-1.311576180871434627e-01,-5.612338668631814187e+00,2.892208532758586692e+00,-6.668870728985016871e-01,7.284904470916606645e-01,3.453602259362892335e-03,-6.394959016044052813e-01,-1.024998735785646658e-03,-1.831524300988572662e+00,1.793011135827432767e+00,-1.311152035171611330e-01
2.602558163098021501e-02,-6.394483439302821592e-01,2.264812595216142421e-02,2.517141698932110927e+01,-6.533104223244482256e+00,-1.830152433503643206e+00,1.806809051318385206e+00,8.270972662376909312e+00,-3.482110624205054137e+02,-1.364039228106306567e-01,-5.663471066765149331e+00,2.890106924824624279e+00,-6.741611819158438434e-01,7.280008620908733352e-01,3.401643995050847042e-03,-6.394941073698570122e-01,2.423329414181481234e-02,-1.829725531328491250e+00,1.801384871910410190e+00,-1.362760070206224250e-01
2.702656553986406904e-02,-6.394099998182083411e-01,4.784083756794959424e-02,2.516428173003550484e+01,-6.927499921303612140e+00,-1.828365292345188076e+00,1.814906948513606455e+00,7.902143812165834724e+00,-3.442038209094773720e+02,-1.416502275341177952e-01,-5.714880411491843226e+00,2.887950518863107163e+00,-6.813714279055994583e-01,7.275111556662002821e-01,3.359295792010483228e-03,-6.394530477265932822e-01,4.948284208792697036e-02,-1.827918211087667943e+00,1.809413642412713630e+00,-1.414452459720280386e-01
2.802754944874792653e-02,-6.393465015246069250e-01,7.302620920235243507e-02,2.515675134064684926e+01,-7.321876763382753950e+00,-1.826569732320192818e+00,1.822637418105157225e+00,7.536596589245649014e+00,-3.401326781968929822e+02,-1.468965322576049615e-01,-5.766570944990668579e+00,2.885739991863805809e+00,-6.885193707056995738e-01,7.270212237122988252e-01,3.323479540031987287e-03,-6.393910102443394194e-01,7.472260606832821506e-02,-1.826103179219050521e+00,1.817073956510892430e+00,-1.466144849234336522e-01
2.902853335763178055e-02,-6.392578655858420777e-01,9.820384533964160445e-02,2.514882582114929477e+01,-7.716234712779030502e+00,-1.824766044662318398e+00,1.830003755158776446e+00,7.174329610350151043e+00,-3.359888202049016854e+02,-1.521428369810921277e-01,-5.818547458681601725e+00,2.883475850121671513e+00,-6.956068541745643596e-01,7.265309422022988572e-01,3.290398096429736092e-03,-6.393068611178827076e-01,9.995134225165856756e-02,-1.824280361631487102e+00,1.824346696281425206e+00,-1.518016100238238630e-01
3.002951726651563458e-02,-6.391441085382775222e-01,1.233733504640893014e-01,2.514050517153701847e+01,-8.110573734356194109e+00,-1.822954520605223117e+00,1.837009254740199937e+00,6.815341230627217861e+00,-3.317617352038575405e+02,-1.573891417045792662e-01,-5.870808489992785262e+00,2.881161515495076930e+00,-7.026336979948669681e-01,7.260404389554140359e-01,3.257794165774777206e-03,-6.391893953621138325e-01,1.251701665831161103e-01,-1.822450322189650196e+00,1.831290894996231211e+00,-1.569901307244292721e-01
3.103050117539948860e-02,-6.390052469182770922e-01,1.485343290599675514e-01,2.513178939180382088e+01,-8.504893789201201315e+00,-1.821135451382566828e+00,1.843657211915164851e+00,6.459629478749056908e+00,-3.274387842727276166e+02,-1.626354464280664602e-01,-5.923350341343449621e+00,2.878801051431920222e+00,-7.095985528818407051e-01,7.255499170186190394e-01,3.226333596723425512e-03,-6.390549215409793149e-01,1.503799521887556334e-01,-1.820614855658945874e+00,1.837940898252810928e+00,-1.621807846545974263e-01
3.203148508428334262e-02,-6.388412972622048436e-01,1.736863856115485327e-01,2.512267848194307618e+01,-8.899194839300788473e+00,-1.819309128228008499e+00,1.849950921749408339e+00,6.107191971692962795e+00,-3.230046342105712256e+02,-1.678817511515536265e-01,-5.976177363748846005e+00,2.876394816876198579e+00,-7.165029337738568760e-01,7.250592621319370545e-01,3.195863573517179236e-03,-6.388879045703120818e-01,1.755746702294626038e-01,-1.818770974950286501e+00,1.844137609004977918e+00,-1.673800758956527912e-01
3.303246899316719665e-02,-6.386522761064244991e-01,1.988291246031040904e-01,2.511317244194800580e+01,-9.293476840715392484e+00,-1.817475842375207984e+00,1.855893679308667998e+00,5.758025801361971396e+00,-3.184404987111785772e+02,-1.731280558750407927e-01,-6.029293768499591089e+00,2.873943238504665931e+00,-7.233483213383771204e-01,7.245683673242023781e-01,3.166224091177722091e-03,-6.386998920530569945e-01,2.007601519826171521e-01,-1.816922345526170268e+00,1.850076611734654763e+00,-1.725809991385029718e-01
3.403345290205105067e-02,-6.384381999873000035e-01,2.239621505189065276e-01,2.510327127181157181e+01,-9.687739751335262994e+00,-1.815635885057824028e+00,1.861488779658680759e+00,5.412127381552901184e+00,-3.137231075080040910e+02,-1.783743605985279590e-01,-6.082695548553071596e+00,2.871450854772938932e+00,-7.301334920035780218e-01,7.240775002776195235e-01,3.137910558493466583e-03,-6.384897085929371885e-01,2.259326021605801982e-01,-1.815068124083661472e+00,1.855643586074876561e+00,-1.777848458507892693e-01
3.503443681093490469e-02,-6.381990854411951908e-01,2.490850678432279253e-01,2.509297497152608258e+01,-1.008198352658839525e+01,-1.813789547509516709e+00,1.866739517865183551e+00,5.069492238090931302e+00,-3.088232824240584478e+02,-1.836206653220150697e-01,-6.136382308638365757e+00,2.868920278402322666e+00,-7.368583314298201570e-01,7.235867528129478199e-01,3.111470672564801889e-03,-6.382502976559563113e-01,2.510920077378099857e-01,-1.813207950174001271e+00,1.860878974242536898e+00,-1.829960930163880839e-01
3.603542071981875872e-02,-6.379349490044738946e-01,2.741974810603401425e-01,2.508228354108396729e+01,-1.047620811575534105e+01,-1.811937120963945214e+00,1.871649188993912860e+00,4.730114715881544640e+00,-3.037039333033973776e+02,-1.888669700455022360e-01,-6.190358082131158568e+00,2.866351716155566276e+00,-7.435241440558737480e-01,7.230960153167198534e-01,3.087119436423968726e-03,-6.379855687480241455e-01,2.762381462309063118e-01,-1.811342728683651870e+00,1.865775834040468650e+00,-1.882073401819869263e-01
3.703640462870261274e-02,-6.376458072135002819e-01,2.992989946545156488e-01,2.507119698047682022e+01,-1.087041347649702416e+01,-1.810078896654768732e+00,1.876221088110606505e+00,4.393987561793223584e+00,-2.983171777025951314e+02,-1.941132747689894578e-01,-6.244626147532378546e+00,2.863745790990021689e+00,-7.501320215010541803e-01,7.226052186963549673e-01,3.065070487126342769e-03,-6.376978426657676779e-01,3.013704017826340786e-01,-1.809472966355122781e+00,1.870326183283097743e+00,-1.934270003538285099e-01
3.803738853758646676e-02,-6.373316766046377424e-01,3.243892131100257203e-01,2.505971528969659090e+01,-1.207039641730397150e+01,-1.808215165815647563e+00,1.880458510281001194e+00,4.061101317307527658e+00,-3.668008956875758031e+02,-1.993595794924765408e-01,-6.299181569188974983e+00,2.861107632353253383e+00,-7.566803441233876937e-01,7.221147192804436843e-01,3.045438897534495214e-03,-6.373822548844766400e-01,3.264889389407735210e-01,-1.807598520018005805e+00,1.874574303923835839e+00,-1.986489561083229216e-01
3.903837244647032079e-02,-6.369925737142506650e-01,3.494677409111435207e-01,2.504783846873454678e+01,-1.165876628625567157e+01,-1.806346219680240006e+00,1.884364750570834302e+00,3.731443411386724751e+00,-2.864683460073947003e+02,-2.046058842159637625e-01,-6.354025658518909658e+00,2.858438753419706213e+00,-7.631694371174929659e-01,7.216245373508524130e-01,3.028207602956840914e-03,-6.370439882929721520e-01,3.515927020875608267e-01,-1.805720291400633171e+00,1.878465149848772553e+00,-2.038738114305452820e-01
4.003935635535417481e-02,-6.366285150787025504e-01,3.745341825421403259e-01,2.503556651758103868e+01,-1.205291363273001437e+01,-1.804472349482204807e+00,1.887943104045842313e+00,3.404996765455376107e+00,-2.798061006551918695e+02,-2.098521889394508733e-01,-6.409162296290935146e+00,2.855739210134244921e+00,-7.696005394093506924e-01,7.211345604678143228e-01,3.013352956307504063e-03,-6.366790006171623162e-01,3.766818993411930050e-01,-1.803838098834159576e+00,1.882061483996681606e+00,-2.091058320184658870e-01
4.104034026423803577e-02,-6.362395172343575656e-01,3.995881424872883003e-01,2.502289943622751522e+01,-1.325634706786944150e+01,-1.802593846455204263e+00,1.891196865771763491e+00,3.081737574213627706e+00,-3.660767919123742331e+02,-2.150984936629380395e-01,-6.464593585783510399e+00,2.853010113765625189e+00,-7.759743532760000617e-01,7.206447830563189605e-01,3.000857371781053429e-03,-6.362889285462091093e-01,4.017558909640097098e-01,-1.801952497471810855e+00,1.885332049165450385e+00,-2.143378526063864919e-01
4.204132417312188980e-02,-6.358255967175793222e-01,4.246292252308599968e-01,2.500983722466396131e+01,-1.284114991794049843e+01,-1.800711001832894009e+00,1.894129330814333656e+00,2.761631632177389495e+00,-2.641611756625209750e+02,-2.203447983864252890e-01,-6.520314957767326725e+00,2.850256617893352828e+00,-7.822893347640691442e-01,7.201555933321576175e-01,2.990601689457161351e-03,-6.358751497100636474e-01,4.268141355008449045e-01,-1.800063958121024932e+00,1.888267652549242337e+00,-2.195757724563712487e-01
4.304230808200574382e-02,-6.353867700647319872e-01,4.496570352571269691e-01,2.499637988287991774e+01,-1.323523873983627297e+01,-1.798824106848935900e+00,1.896743794239289516e+00,2.444627957776665195e+00,-2.545774168543299538e+02,-2.255911031099124275e-01,-6.576328602720993288e+00,2.847479429036968490e+00,-7.885459858479330064e-01,7.196669579915246917e-01,2.982294421068816884e-03,-6.354344274904513146e-01,4.518567775028100031e-01,-1.798172361892389270e+00,1.890927880435032238e+00,-2.248152553038829105e-01
4.404329199088959784e-02,-6.349230538121791723e-01,4.746711770503612704e-01,2.498252741086573536e+01,-1.362930792749885356e+01,-1.796933452736989123e+00,1.899043551112370443e+00,2.130647071411250870e+00,-2.431190200067302953e+02,-2.308374078333995938e-01,-6.632637696699057450e+00,2.844678578027050708e+00,-7.947451456164719152e-01,7.191787830193684394e-01,2.975634931919427049e-03,-6.349704353072740393e-01,4.768828459062627867e-01,-1.796278552657205152e+00,1.893229020682721142e+00,-2.300565009734255317e-01
4.504427589977345187e-02,-6.344344644962849333e-01,4.996712550948356757e-01,2.496827980861017338e+01,-1.402335742468078550e+01,-1.795039330730712424e+00,1.901031896499311591e+00,1.819557848351376794e+00,-2.287967518332633290e+02,-2.360837125568868156e-01,-6.689243027112911300e+00,2.841855959575018797e+00,-8.008871302907442091e-01,7.186911568459127819e-01,2.970458763737351612e-03,-6.344801740800314338e-01,5.018925517416815696e-01,-1.794382364919441031e+00,1.895272185046930513e+00,-2.353020002023659130e-01
4.604525980865730589e-02,-6.339210186534128821e-01,5.246568738748211835e-01,2.495363707610215442e+01,-1.441738715575000285e+01,-1.793142032063765434e+00,1.902712125465849669e+00,1.511127434760145327e+00,-2.097670598475351937e+02,-2.413300172803739263e-01,-6.746141689349482995e+00,2.839016118425502277e+00,-8.069710209992433381e-01,7.182044244267616895e-01,2.965852339055325207e-03,-6.339649551560746499e-01,5.268852701654472837e-01,-1.792484327592420268e+00,1.896995018439870950e+00,-2.405474994313063219e-01
4.704624371754115991e-02,-6.333827328199272966e-01,5.496276378745904578e-01,2.493859921333109497e+01,-1.481139705393561457e+01,-1.791241847969807122e+00,1.904087533077723160e+00,1.204898855129876045e+00,-1.821335038219881142e+02,-2.465763220038610926e-01,-6.803335772381794655e+00,2.836159318475832691e+00,-8.129971101924893251e-01,7.177185328145443410e-01,2.959783739027401460e-03,-6.334257327012745575e-01,5.518605110382150958e-01,-1.790584878843491268e+00,1.898395126250909781e+00,-2.457875850401785023e-01
4.804722762642501394e-02,-6.328196235321917884e-01,5.745831515784161070e-01,2.492316622028435447e+01,-1.520538705606007390e+01,-1.789339069682498007e+00,1.905161414400668107e+00,8.998359234836204035e-01,-1.358437504748605704e+02,-2.518226267273483421e-01,-6.860827593981573713e+00,2.833285625386170459e+00,-8.189657781358827826e-01,7.172334117305489976e-01,2.950194434790040510e-03,-6.328600997136289985e-01,5.768183946399753070e-01,-1.788683917004654678e+00,1.899569171697145897e+00,-2.510262786310237249e-01
4.904821153530886796e-02,-6.322317073265701914e-01,5.995230194705688520e-01,2.490733809695035461e+01,-1.641974336516470956e+01,-1.787433988435496612e+00,1.905937064500422329e+00,5.929798998496536022e-01,-4.772650535939804968e+02,-2.570689314508354251e-01,-6.918616637757796894e+00,2.830398010408946341e+00,-8.248769965751574507e-01,7.167492749978124911e-01,2.926305788045731240e-03,-6.322709006994574610e-01,6.017578809962724762e-01,-1.786782231983336189e+00,1.900316063643591624e+00,-2.562632809763021879e-01
5.004919544419272198e-02,-6.316190007394267836e-01,6.244468460353221895e-01,2.489111484331675683e+01,-1.599330705058565627e+01,-1.785526895462461905e+00,1.906417778442722311e+00,2.711328942821740196e-01,4.874248260799738830e+01,-2.623152361743226191e-01,-6.976701822477759940e+00,2.827499938025868520e+00,-8.307303823731512216e-01,7.162663764112640052e-01,2.892434381050088769e-03,-6.316557505331427125e-01,6.266791304248950922e-01,-1.784879669316443485e+00,1.900864178577421182e+00,-2.614962976921848536e-01
5.105017935307657601e-02,-6.309815203071249545e-01,6.493542357569471735e-01,2.487449645937048714e+01,-1.638723689328581656e+01,-1.783618081997054405e+00,1.906606851293305649e+00,0.000000000000000000e+00,-2.795115045381059531e+02,-2.675615408978097021e-01,-7.035085118952905781e+00,2.824591438766439477e+00,-8.365262077714827882e-01,7.157846514237391489e-01,2.872009372354637161e-03,-6.310157487828735867e-01,6.515816928644868611e-01,-1.782976731925366654e+00,1.901158894919859454e+00,-2.667293144080675193e-01
5.205116326196043003e-02,-6.303192825660287602e-01,6.742447931197166344e-01,2.485748294509858880e+01,-1.678114653430548131e+01,-1.781707839272932858e+00,1.906507578117908830e+00,-1.576335277463204732e-01,-6.985877682504650465e+02,-2.728078456212968961e-01,-7.093768359224126741e+00,2.821672633016611087e+00,-8.422647179997678757e-01,7.153040469698388470e-01,2.887245845671240155e-03,-6.303516110117191040e-01,6.764652038183336380e-01,-1.781073824763658608e+00,1.901069958838855101e+00,-2.719888659585359414e-01
5.305214717084428405e-02,-6.296323040525023673e-01,6.991181226079017375e-01,2.484007430048759701e+01,-1.800191932017593288e+01,-1.779796458523756675e+00,1.906123253982269450e+00,-4.869344892198373409e-01,4.063321263587249632e+01,-2.780541503447840346e-01,-7.152749894435721956e+00,2.818747660302043379e+00,-8.479454408000426380e-01,7.148249150666581286e-01,2.903072690207360480e-03,-6.296614342788522389e-01,7.013297508343224740e-01,-1.779170859697777329e+00,1.900739119905050289e+00,-2.772550356454874798e-01
