time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
2.293105578616553952e+00,-2.848559345362540185e-01,-1.022286870883188925e+00,5.780777311331600110e+00,-8.923823977665348650e+01,-1.246099946116029145e+00,5.914034029438812290e+00,3.755595854369238396e+01,2.359232352978199287e+02,-1.368059341066060752e-01,-3.083408542612534387e+00,3.766878917332828092e+00,1.128562937577948677e+00,9.548482739603383340e-01,-2.043933333663932109e-02,-2.846310237282839162e-01,-1.015600906227211553e+00,-1.236769544044972857e+00,5.890804433055975231e+00,-1.361903200971422423e-01
2.294106060980697137e+00,-2.858733675258049445e-01,-1.016549020644296197e+00,5.688337540159534633e+00,-8.978711130043774347e+01,-1.240169460790458533e+00,5.951726094289380598e+00,3.779174134185492306e+01,2.372394154007486122e+02,-1.342131613983691685e-01,-3.078429468723342222e+00,3.774274276426632380e+00,1.133825931973156065e+00,9.563443796545639808e-01,-1.975295432865287887e-02,-2.856442571115236362e-01,-1.009792331682611843e+00,-1.230857283941642288e+00,5.928195619854242260e+00,-1.340702436260969854e-01
2.295106543344840322e+00,-2.868857469179280639e-01,-1.010903951847171411e+00,5.595281523928306910e+00,-9.033329830477353539e+01,-1.234199788111535634e+00,5.989654710850100372e+00,3.802883032134425179e+01,2.385555214526954160e+02,-1.316203886901334275e-01,-3.072815505611480535e+00,3.781707054101397070e+00,1.139166075226513808e+00,9.578569800973697479e-01,-1.903324236317848611e-02,-2.866516469905022180e-01,-1.004088746507050933e+00,-1.224907342727397763e+00,5.965832857409295364e+00,-1.319695673693650761e-01
2.296107025708983951e+00,-2.878931675988954941e-01,-1.005352280594978387e+00,5.501609236538814507e+00,-9.087664007786513309e+01,-1.228190687043871465e+00,6.027821185919997049e+00,3.826722548210133823e+01,2.398715534997347163e+02,-1.290276159818954105e-01,-3.066547730902799973e+00,3.789169652789047937e+00,1.144579989937910325e+00,9.593846676445736410e-01,-1.828042094053796904e-02,-2.876533896970697168e-01,-9.984966216564191699e-01,-1.218919618726283405e+00,6.003716687198745738e+00,-1.298688911126322509e-01
2.297107508073127136e+00,-2.888957244549768544e-01,-9.998946229908957095e-01,5.407320649771137688e+00,-9.141696269959366816e+01,-1.222141916552093477e+00,6.066226826297990371e+00,3.850692682405733080e+01,2.411875119933106646e+02,-1.264348432736585315e-01,-3.059640063530712162e+00,3.796665661431496641e+00,1.150069002637467364e+00,9.609286183404505133e-01,-1.749442964152247287e-02,-2.886496851090976645e-01,-9.930227646630154226e-01,-1.212894022687000417e+00,6.041847568772791277e+00,-1.277842757568622700e-01
2.298107990437270765e+00,-2.898935123724446505e-01,-9.945315951380896413e-01,5.312415733071088830e+00,-9.195407773570271104e+01,-1.216053235600815574e+00,6.104872938783087122e+00,3.874793434718078089e+01,2.425033973354320267e+02,-1.238420705654204867e-01,-3.052074564426003889e+00,3.804187309909924153e+00,1.155629592883213652e+00,9.624874198487315402e-01,-1.667558161158981533e-02,-2.896404689859292114e-01,-9.876566049994179863e-01,-1.206830010996441827e+00,6.080229274920911919e+00,-1.257203957968036356e-01
2.299108472801413949e+00,-2.908866262375690570e-01,-9.892638131397333279e-01,5.216894453292511002e+00,-9.248778072345500334e+01,-1.209924403154659656e+00,6.143760830174247012e+00,3.899024805139898575e+01,2.438192095725771935e+02,-1.212492978571824420e-01,-3.043863678495709379e+00,3.811737748716838681e+00,1.161263143158515199e+00,9.640621706959193737e-01,-1.582389862873598632e-02,-2.906259321079753266e-01,-9.824038609748511064e-01,-1.200727450199513546e+00,6.118862536499272586e+00,-1.236565158367459172e-01
2.300108955165557134e+00,-2.918751609366208033e-01,-9.840918930990004698e-01,5.120756774424346958e+00,-9.301784931968172998e+01,-1.203755178178248064e+00,6.182891807270421758e+00,3.923386793664933947e+01,2.451349492650089701e+02,-1.186565251489455630e-01,-3.034992359713756915e+00,3.819309500154298931e+00,1.166966184905373405e+00,9.656515846686664073e-01,-1.493976539283390671e-02,-2.916063032005148381e-01,-9.772727419089108913e-01,-1.194586273014396349e+00,6.157747602863210545e+00,-1.216041501958885496e-01
2.301109437529700763e+00,-2.928592113558716181e-01,-9.790164511190595498e-01,5.024002657278625605e+00,-9.354404138852586925e+01,-1.197545319636197148e+00,6.222267176870604821e+00,3.947879400291300556e+01,2.464506167899606908e+02,-1.160637524407086840e-01,-3.025469883465419674e+00,3.826904591045522164e+00,1.172739812138067439e+00,9.672565252669128588e-01,-1.402331465845909481e-02,-2.925815078106820399e-01,-9.722521081973718449e-01,-1.188405936417875397e+00,6.196888265069917523e+00,-1.195728144690775957e-01
2.302109919893843948e+00,-2.938388723815922310e-01,-9.740381033030816038e-01,4.926632059118655427e+00,-9.406609277869247876e+01,-1.191294586493126806e+00,6.261888245773768347e+00,3.972502625012100452e+01,2.477662122475379931e+02,-1.134709797324718050e-01,-3.015285624322380009e+00,3.834516702814521949e+00,1.178581097124262511e+00,9.688760150344267741e-01,-1.307498520719777360e-02,-2.935517234754362326e-01,-9.673465846507715016e-01,-1.182186268990887301e+00,6.236285491677926451e+00,-1.175414787422675439e-01
