time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
1.873971385685571311e+00,4.703078222127237140e-01,1.184333416738829303e+00,-1.608596050761383722e+01,6.135034610592998661e+01,2.122369699277500299e+00,-5.662291065086705544e+00,-1.668453387638114549e+01,8.599209123330560089e+01,2.085926358391746727e-01,-1.664663811124860615e+00,6.170804500348729071e+00,2.060261718096686234e+00,7.867153600899873256e-01,-2.481478529527552171e-02,4.737456786203624315e-01,1.177781380377098452e+00,2.130510635914133477e+00,-5.648245459907892396e+00,1.913324821318333202e-01
1.874971904311137472e+00,4.715106646299259685e-01,1.168268841570515137e+00,-1.602566103429508360e+01,5.914924770475569460e+01,2.116696183714995794e+00,-5.678941649340339737e+00,-1.659915228867507153e+01,8.467574088812006039e+01,2.100489315065481033e-01,-1.658965945369154760e+00,6.170895856782880884e+00,2.049199350681347287e+00,7.889041249863930627e-01,-2.480683277666126743e-02,4.749137438338509876e-01,1.161732539544505505e+00,2.124848619983341180e+00,-5.665254325511045685e+00,1.927892106331922095e-01
1.875972422936703632e+00,4.726966570250171196e-01,1.152265355660905044e+00,-1.596383907822531967e+01,6.443057278040885194e+01,2.111006050147310020e+00,-5.695506806860437088e+00,-1.651376782808040034e+01,8.600466108111828589e+01,2.115052271739198408e-01,-1.654080546051276857e+00,6.170671577927404172e+00,2.038054618172432608e+00,7.910763104540011748e-01,-2.477230397610440810e-02,4.760661378614934325e-01,1.145741533674409007e+00,2.119170198668871574e+00,-5.682196996311586368e+00,1.942545993875036958e-01
1.876972941562270014e+00,4.738657831177832125e-01,1.136324482180628870e+00,-1.590049463731310730e+01,6.215333605500368463e+01,2.105299383899703169e+00,-5.711986534778567659e+00,-1.642838049451093951e+01,8.467451398273074403e+01,2.129615228412936045e-01,-1.650001952443281183e+00,6.170132914444335981e+00,2.026832836019238915e+00,7.932316926514622057e-01,-2.470923634252998949e-02,4.772049085010393599e-01,1.129801164071764452e+00,2.113476666682197358e+00,-5.699078997790378409e+00,1.957202383578102722e-01
1.877973460187836174e+00,4.750180266280052410e-01,1.120447744300384407e+00,-1.583562770934916486e+01,6.365442733369260253e+01,2.099576270297458080e+00,-5.728380830226229570e+00,-1.634299028784985097e+01,8.467384578474123202e+01,2.144178185086667021e-01,-1.646723795885623343e+00,6.169281988971447639e+00,2.015539488800695889e+00,7.953701465365050627e-01,-2.461510211145698235e-02,4.783284946605239063e-01,1.113918828864736588e+00,2.107767116882564462e+00,-5.715898474650151329e+00,1.971858773281165433e-01
1.878973978813402335e+00,4.761533712754660863e-01,1.104636665190841027e+00,-1.576923829206315908e+01,6.515486491723687834e+01,2.093836794665850043e+00,-5.744689690334948473e+00,-1.625759720801983477e+01,8.467314021723443318e+01,2.158741141760391336e-01,-1.644242400324579467e+00,6.168112939437421893e+00,2.004177955345474604e+00,7.974905663839734205e-01,-2.448525324564507569e-02,4.794353327901280104e-01,1.098101936379584309e+00,2.102040640821309925e+00,-5.732653567520263671e+00,1.986515162984227867e-01
1.879974497438968717e+00,4.772718007799500173e-01,1.088892768022653224e+00,-1.570132638306721518e+01,6.665463435834766415e+01,2.088081042330148129e+00,-5.760913112236270450e+00,-1.617220125492202598e+01,8.467239680414981251e+01,2.173304098434121479e-01,-1.642551632198770317e+00,6.166626470796591875e+00,1.992753023228889697e+00,7.995926950446435866e-01,-2.431755378717099722e-02,4.805258467189432725e-01,1.082349563536609383e+00,2.096296824096094191e+00,-5.749342235627508124e+00,2.001174305878138659e-01
1.880975016064534877e+00,4.783732988612395820e-01,1.073217575966500803e+00,-1.563189197986563350e+01,6.815372039417758288e+01,2.082309098615629406e+00,-5.777051093061709608e+00,-1.608680242845155206e+01,8.467161483070452732e+01,2.187867055107849124e-01,-1.641643962492659536e+00,6.164825609594929645e+00,1.981270147030955053e+00,8.016765267467633738e-01,-2.410847390427858089e-02,4.816011813036523148e-01,1.066658123107002920e+00,2.090536075277491523e+00,-5.765966627913667431e+00,2.015833452465679854e-01
1.881975534690101259e+00,4.794578492391186608e-01,1.057612612193039592e+00,-1.556093507984452806e+01,6.965210734935395465e+01,2.076521048847564721e+00,-5.793103629942806698e+00,-1.600140072849768913e+01,8.467079384628382854e+01,2.202430011781586483e-01,-1.641514920704379099e+00,6.162704920996984193e+00,1.969732386998039653e+00,8.037410488659341157e-01,-2.385340241466380254e-02,4.826608399653438131e-01,1.051031088996146501e+00,2.084758718048806525e+00,-5.782531179469477145e+00,2.030492599053224378e-01
1.882976053315667420e+00,4.805254356333681365e-01,1.042079399872968937e+00,-1.548845568030036191e+01,7.523155136944505728e+01,2.070716978351239579e+00,-5.809070720011059841e+00,-1.591599615497147369e+01,8.604981313470014470e+01,2.216992968455304691e-01,-1.642158180374988952e+00,6.160264269480655308e+00,1.958143897123958199e+00,8.057859443004690148e-01,-2.354983554395941384e-02,4.837043268479318536e-01,1.035471931808580770e+00,2.078965075767903237e+00,-5.799040321323551517e+00,2.045148131935675406e-01
