time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
9.304823217766050591e-02,3.637729962875480560e-01,-2.398503622970912019e+00,-1.733412743742582762e+01,8.450834072971322541e+01,2.554567955986839056e+00,2.749255309435713279e+00,-1.607482912123071372e+01,9.188662908240880256e+01,1.381471309467523223e-01
9.404875080322674941e-02,3.613915747186274285e-01,-2.415804175002483234e+00,-1.724877373142108183e+01,8.611058394335135802e+01,2.557306223598326156e+00,2.733218091063658317e+00,-1.598302501524818808e+01,9.162640832970252802e+01,1.396325839676834379e-01
9.504926942879299290e-02,3.589935436829654325e-01,-2.433018527108650186e+00,-1.716181695123840711e+01,8.771282715698949062e+01,2.560028384865580708e+00,2.717272594164173771e+00,-1.589148126497550528e+01,9.136618757699626769e+01,1.411180369886145536e-01
9.604978805435923639e-02,3.565789469418818580e-01,-2.450145075383837856e+00,-1.707325709687779991e+01,8.931507037062762322e+01,2.562734538457372313e+00,2.701418558246522217e+00,-1.580019787041266000e+01,9.110596682428999316e+01,1.426034900095456970e-01
9.705030667992546600e-02,3.541478282566964397e-01,-2.467182215922473887e+00,-1.698309416833926377e+01,9.091731358426575582e+01,2.565424783042466128e+00,2.685655722819968449e+00,-1.570917483155966110e+01,9.084574607158373283e+01,1.440889430304767849e-01
9.805082530549170949e-02,3.517002313887288012e-01,-2.484128344818984147e+00,-1.689132816562279160e+01,9.251955679790388842e+01,2.568099217289631753e+00,2.669983827393773268e+00,-1.561841214841649972e+01,9.058552531887747250e+01,1.455743960514079005e-01
9.905134393105795299e-02,3.492362000992987325e-01,-2.500981858167797167e+00,-1.679795908872839050e+01,9.412180001154202102e+01,2.570757939867637010e+00,2.654402611477201024e+00,-1.552790982098318295e+01,9.032530456617119796e+01,1.470598490723390439e-01
1.000518625566241965e-01,3.467557781497259684e-01,-2.517741152063338372e+00,-1.670298693765605691e+01,9.572404322518015363e+01,2.573401049445248390e+00,2.638911814579514736e+00,-1.543766784925970548e+01,9.006508381346492342e+01,1.485453020932701595e-01
1.010523811821904400e-01,3.442590093013302432e-01,-2.534404622600034962e+00,-1.660641171240578728e+01,9.732628643881831465e+01,2.576028644691233715e+00,2.623511176209976092e+00,-1.534768623324606907e+01,8.980486306075866310e+01,1.500307551142012752e-01
1.020528998077566835e-01,3.417459373154313473e-01,-2.550970665872314136e+00,-1.650823341297758873e+01,9.892852965245644725e+01,2.578640824274362142e+00,2.608200435877849888e+00,-1.525796497294227549e+01,8.954464230805238856e+01,1.515162081351323908e-01
1.030534184333229270e-01,3.392166059533489042e-01,-2.567437677974601762e+00,-1.640845203937146124e+01,1.005307728660945799e+02,2.581237686863399716e+00,2.592979333092398697e+00,-1.516850406834832121e+01,8.928442155534612823e+01,1.530016611560635342e-01
1.040539370588891704e-01,3.366710589764027040e-01,-2.583804055001325928e+00,-1.630706759158739416e+01,1.021330160797327125e+02,2.583819331127114705e+00,2.577847607362884652e+00,-1.507930351946421155e+01,8.902420080263985369e+01,1.544871141769946499e-01
1.050544556844554139e-01,3.341093401459125367e-01,-2.600068193046912945e+00,-1.620408006962539815e+01,1.037352592933708451e+02,2.586385855734275374e+00,2.562804998198572104e+00,-1.499036332628994117e+01,8.876398004993359336e+01,1.559725671979257655e-01
1.060549743100216435e-01,3.315314932231979705e-01,-2.616228488205788683e+00,-1.609948947348547676e+01,1.053375025070089777e+02,2.588937359353648215e+00,2.547851245108722740e+00,-1.490168348882551541e+01,8.850375929722733304e+01,1.574580202188568812e-01
1.070554929355878870e-01,3.289375619695789621e-01,-2.632283336572380783e+00,-1.599329580316761579e+01,1.069397457206471103e+02,2.591473940654002384e+00,2.532986087602600467e+00,-1.481326400707092716e+01,8.824353854452105850e+01,1.589434732397879968e-01
1.080560115611541305e-01,3.263275901463750239e-01,-2.648231134241116891e+00,-1.588549905867182410e+01,1.085419889342852429e+02,2.593995698304104813e+00,2.518209265189468304e+00,-1.472510488102618176e+01,8.798331779181478396e+01,1.604289262607191124e-01
1.090565301867203740e-01,3.237016215149060572e-01,-2.664070277306422874e+00,-1.577609923999809816e+01,1.101442321479234039e+02,2.596502730972722883e+00,2.503520517378588384e+00,-1.463720611069127742e+01,8.772309703910852363e+01,1.619143792816502281e-01
1.100570488122866175e-01,3.210596998364916854e-01,-2.679799161862725043e+00,-1.566509634714644328e+01,1.117464753615615365e+02,2.598995137328624860e+00,2.488919583679225056e+00,-1.454956769606621592e+01,8.746287628640224909e+01,1.633998323025813437e-01
1.110575674378528610e-01,3.184018688724516433e-01,-2.695416184004451043e+00,-1.555249038011685769e+01,1.133487185751996691e+02,2.601473016040578123e+00,2.474406203600640453e+00,-1.446218963715099548e+01,8.720265553369598877e+01,1.648852853235124871e-01
1.120580860634191045e-01,3.157281723841056653e-01,-2.710919739826027630e+00,-1.543828133890933785e+01,1.149509617888378017e+02,2.603936465777350051e+00,2.459980116652097593e+00,-1.437507193394561611e+01,8.694243478098971423e+01,1.663707383444436028e-01
1.130586046889853480e-01,3.130386541327736527e-01,-2.726308225421880671e+00,-1.532246922352388374e+01,1.165532050024759343e+02,2.606385585207709354e+00,2.445641062342860383e+00,-1.428821458645007780e+01,8.668221402828345390e+01,1.678561913653747184e-01
1.140591233145515915e-01,3.103333578797751180e-01,-2.741580036886438698e+00,-1.520505403396050070e+01,1.181554482161140953e+02,2.608820473000422968e+00,2.431388780182190956e+00,-1.420161759466438056e+01,8.642199327557717936e+01,1.693416443863058340e-01
1.150596419401178211e-01,3.076123273864299068e-01,-2.756733570314126691e+00,-1.508603577021918696e+01,1.197576914297521995e+02,2.611241227824259603e+00,2.417223009679353662e+00,-1.411528095858852794e+01,8.616177252287091903e+01,1.708270974072369497e-01
1.160601605656840646e-01,3.048756064140577537e-01,-2.771767221799373182e+00,-1.496541443229993895e+01,1.213599346433903321e+02,2.613647948347984862e+00,2.403143490343609301e+00,-1.402920467822251460e+01,8.590155177016464449e+01,1.723125504281680653e-01
1.170606791912503081e-01,3.021232387239781714e-01,-2.786679387436603594e+00,-1.484319002020275668e+01,1.229621778570284647e+02,2.616040733240368343e+00,2.389149961684221779e+00,-1.394338875356634233e+01,8.564133101745838417e+01,1.737980034490991810e-01
1.180611978168165516e-01,2.993552680775112829e-01,-2.801468463320245572e+00,-1.471936253392764726e+01,1.245644210706666257e+02,2.618419681170177427e+00,2.375242163210455004e+00,-1.385783318462001290e+01,8.538111026475210963e+01,1.752834564700303244e-01
1.190617164423827951e-01,2.965717382359764898e-01,-2.816132845544725871e+00,-1.459393197347460003e+01,1.261666642843047583e+02,2.620784890806179046e+00,2.361419834431571996e+00,-1.377253797138352276e+01,8.512088951204584930e+01,1.767689094909614400e-01
1.200622350679490385e-01,2.937726929606936932e-01,-2.830670930204470803e+00,-1.446689833884362564e+01,1.277689074979428909e+02,2.623136460817141469e+00,2.347682714856834441e+00,-1.368750311385687723e+01,8.486066875933957476e+01,1.782543625118925557e-01
1.210627536935152820e-01,2.909581760129825723e-01,-2.845081113393907568e+00,-1.433826163003471699e+01,1.293711507115810377e+02,2.625474489871832073e+00,2.334030543995506690e+00,-1.360272861204006922e+01,8.460044800663331444e+01,1.797398155328236713e-01
1.220632723190815255e-01,2.881282311541629726e-01,-2.859361791207463366e+00,-1.420802184704787763e+01,1.309733939252191703e+02,2.627799076639019127e+00,2.320463061356851320e+00,-1.351821446593310405e+01,8.434022725392703990e+01,1.812252685537547869e-01
1.230637909446477690e-01,2.852829021455544067e-01,-2.873511359739563176e+00,-1.407617898988310401e+01,1.325756371388573029e+02,2.630110319787469564e+00,2.306980006450130904e+00,-1.343396067553598172e+01,8.408000650122076536e+01,1.827107215746859303e-01
1.240643095702139986e-01,2.824222327484767758e-01,-2.887528215084636418e+00,-1.394273305854040323e+01,1.341778803524954355e+02,2.632408317985952095e+00,2.293581118784608908e+00,-1.334996724084870223e+01,8.381978574851450503e+01,1.841961745956170182e-01
1.250648281957802421e-01,2.795462667242497035e-01,-2.901410753337108073e+00,-1.380768405301976287e+01,1.357801235661335681e+02,2.634693169903233656e+00,2.280266137869548793e+00,-1.326623416187126381e+01,8.355956499580824470e+01,1.856816276165481339e-01
1.260653468213464856e-01,2.766550478341930352e-01,-2.915157370591405339e+00,-1.367103197332119358e+01,1.373823667797717007e+02,2.636964974208081625e+00,2.267034803214213134e+00,-1.318276143860366290e+01,8.329934424310198438e+01,1.871670806374792773e-01
1.270658654469127291e-01,2.737486198396265058e-01,-2.928766462941955862e+00,-1.353277681944469535e+01,1.389846099934098334e+02,2.639223829569264712e+00,2.253886854327864508e+00,-1.309954907104590660e+01,8.303912349039570984e+01,1.886525336584103929e-01
