time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
2.882833657585500697e-01,3.104453335008703838e-02,3.390858352346295401e+00,-9.696182660487931315e+00,-1.317258021287690610e+02,-1.142314598740276521e+00,5.891078712591429678e+00,3.348117362293988464e+01,-2.585960237633136103e+02,-7.219824346384177138e-01
2.892843496674339376e-01,3.444461793362273844e-02,3.381086893814309047e+00,-9.827268246923265949e+00,-1.301876717481463004e+02,-1.136443092587954729e+00,5.924462271981847827e+00,3.321931387098103983e+01,-2.646086943841118000e+02,-7.248394762191570084e-01
2.902853335763178055e-01,3.783439337853165135e-02,3.371184991298928235e+00,-9.956814189597825049e+00,-1.286495413675235397e+02,-1.130536493683456989e+00,5.957580701720031513e+00,3.295143553248135504e+01,-2.706213650049101034e+02,-7.276965177998963030e-01
2.912863174852016734e-01,4.121367057202920958e-02,3.361154185958784346e+00,-1.008482048851162283e+01,-1.271114109869007791e+02,-1.124594838578128586e+00,5.990427977297698270e+00,3.267753860744083028e+01,-2.766340356257084068e+02,-7.305535593806355976e-01
2.922873013940854858e-01,4.458226040133070334e-02,3.350996018952507427e+00,-1.021128714366464330e+01,-1.255732806062780753e+02,-1.118618163823314360e+00,6.022998074206562080e+00,3.239762309585948685e+01,-2.826467062465063691e+02,-7.334106009613747812e-01
2.932882853029693537e-01,4.793997375365183222e-02,3.340712031438725749e+00,-1.033621415505690422e+01,-1.240351502256553147e+02,-1.112606505970358484e+00,6.055284967938347584e+00,3.211168899773730345e+01,-2.886593768673046725e+02,-7.362676425421140758e-01
2.942892692118532216e-01,5.128662151620788645e-02,3.330303764576070691e+00,-1.045960152268839494e+01,-1.224970198450325540e+02,-1.106559901570606241e+00,6.087282633984771429e+00,3.181973631307426231e+01,-2.946720474881029759e+02,-7.391246841228533704e-01
2.952902531207370895e-01,5.462201457621430889e-02,3.319772759523172745e+00,-1.058144924655911723e+01,-1.209588894644097934e+02,-1.100478387175402029e+00,6.118985047837550262e+00,3.152176504187038475e+01,-3.006847181089012793e+02,-7.419817257035927760e-01
2.962912370296209019e-01,5.794596382088636199e-02,3.309120557438661070e+00,-1.070175732666906399e+01,-1.194207590837871180e+02,-1.094361999336091351e+00,6.150386184988402505e+00,3.121777518412568853e+01,-3.066973887296992416e+02,-7.448387672843319596e-01
2.972922209385047698e-01,6.125828013743976619e-02,3.298348699481164825e+00,-1.082052576301824587e+01,-1.178826287031643574e+02,-1.088210774604017939e+00,6.181480020929049246e+00,3.090776673984014167e+01,-3.127100593504975450e+02,-7.476958088650711431e-01
2.982932048473886377e-01,6.455877441308981168e-02,3.287458726809314946e+00,-1.093775455560665577e+01,-1.163444983225415967e+02,-1.082024749530527075e+00,6.212260531151207132e+00,3.059173970901376194e+01,-3.187227299712958484e+02,-7.505528504458105488e-01
2.992941887562725056e-01,6.784725753505201074e-02,3.276452180581740592e+00,-1.105344370443430080e+01,-1.148063679419188361e+02,-1.075803960666963377e+00,6.242721691146594587e+00,3.026969409164653513e+01,-3.247354005920941518e+02,-7.534098920265497323e-01
3.002951726651563180e-01,7.112354039054141763e-02,3.265330601957073586e+00,-1.116759320950117385e+01,-1.132682375612961607e+02,-1.069548444564672351e+00,6.272857476406929145e+00,2.994162988773848610e+01,-3.307480712128921141e+02,-7.562669336072889159e-01
3.012961565740401859e-01,7.438743386677394709e-02,3.254095532093942200e+00,-1.128020307080728202e+01,-1.117301071806734001e+02,-1.063258237774997506e+00,6.302661862423930117e+00,2.960754709728958645e+01,-3.367607418336904175e+02,-7.591239751880283215e-01
3.022971404829240538e-01,7.763805011221773522e-02,3.242748405891733743e+00,-1.139127657224965340e+01,-1.090378204367521562e+02,-1.056931559744489935e+00,6.332202018042905500e+00,2.946517911959996283e+01,-7.769052867245054017e+01,-7.592642606401946992e-01
3.032981243918079217e-01,8.087357087633827157e-02,3.231292077119172657e+00,-1.149807790946891295e+01,-1.043548950132810802e+02,-1.050564176617994727e+00,6.361654899937823515e+00,2.938031952750531062e+01,-9.186183144345132234e+01,-7.584342760464772848e-01
3.042991083006917341e-01,8.409402643793510712e-02,3.219731187999158362e+00,-1.160019171369276769e+01,-9.967196958981026000e+01,-1.044156629126517632e+00,6.391015739145024632e+00,2.928127468936897415e+01,-1.060331342144513087e+02,-7.576042914527598704e-01
3.053000922095756020e-01,8.729953980312883666e-02,3.208070430676791318e+00,-1.169761798492123184e+01,-9.498904416633916981e+01,-1.037709698368204148e+00,6.420270336461478600e+00,2.916804460519093922e+01,-1.202044369854520909e+02,-7.567743068590424560e-01
3.063010761184594699e-01,9.049023397803961088e-02,3.196314497297171986e+00,-1.179035672315429828e+01,-9.030611874286809382e+01,-1.031224165441199769e+00,6.449404492684153389e+00,2.904062927497120938e+01,-1.343757397564528731e+02,-7.559443222653250416e-01
3.073020600273433378e-01,9.366623196878769153e-02,3.184468080005401713e+00,-1.187840792839196702e+01,-8.562319331939701783e+01,-1.024700811443649773e+00,6.478404008610017861e+00,2.889902869870978819e+01,-1.485470425274536410e+02,-7.551143376716076272e-01
3.083030439362271502e-01,9.682765678149318767e-02,3.172535870946581404e+00,-1.196177160063423095e+01,-8.094026789592619764e+01,-1.018140417473700321e+00,6.507254685036037323e+00,2.874324287640668274e+01,-1.627183452984536416e+02,-7.542843530778902128e-01
3.093040278451110181e-01,9.997463142227673571e-02,3.160522562265811075e+00,-1.204044773988110428e+01,-7.625734247245512165e+01,-1.011543764629496245e+00,6.535942322759186851e+00,2.857327180806187528e+01,-1.768896480694544380e+02,-7.534543684841727984e-01
3.103050117539948860e-01,1.031072788972584170e-01,3.148432846108192074e+00,-1.211443634613257991e+01,-7.157441704898404566e+01,-1.004911634009183263e+00,6.564452722576431754e+00,2.838911549367537290e+01,-1.910609508404552059e+02,-7.526243838904553840e-01
3.113059956628787539e-01,1.062257222125585487e-01,3.136271414618825304e+00,-1.218373741938865784e+01,-6.689149162551296968e+01,-9.982448067109066514e-01,6.592771685284739114e+00,2.819077393324717562e+01,-2.052322536114559739e+02,-7.517943992967379696e-01
3.123069795717625663e-01,1.093300843742971984e-01,3.124042959942811226e+00,-1.224835095964933274e+01,-6.220856620204214948e+01,-9.915440638328124612e-01,6.620885011681079568e+00,2.797824712677730119e+01,-2.194035563824559745e+02,-7.509644147030205552e-01
3.133079634806464342e-01,1.124204883885950579e-01,3.111752174225250744e+00,-1.230827696691461526e+01,-5.752564077857106639e+01,-9.848101864730453014e-01,6.648778502562421089e+00,2.775153507426572475e+01,-2.335748591534567709e+02,-7.501344301093031408e-01
3.143089473895303021e-01,1.154970572615721808e-01,3.099403749611243430e+00,-1.236351544118449830e+01,-5.284271535509999040e+01,-9.780439557297511133e-01,6.676437958725734312e+00,2.751063777571244984e+01,-2.477461619244575104e+02,-7.493044455155857264e-01
3.153099312984141700e-01,1.185599139993488982e-01,3.087002378245891521e+00,-1.241406638245898542e+01,-4.815978993162890731e+01,-9.712461527010753937e-01,6.703849180967986321e+00,2.725555523111748357e+01,-2.619174646954583068e+02,-7.484744609218683120e-01
3.163109152072979824e-01,1.216091816080452637e-01,3.074552752274295919e+00,-1.245992979073807305e+01,-4.347686450815808712e+01,-9.644175584851639726e-01,6.730997970086143312e+00,2.698628744048084371e+01,-2.760887674664583074e+02,-7.476444763281510086e-01
3.173118991161818503e-01,1.246449830937819275e-01,3.062059563841556198e+00,-1.250110566602176476e+01,-3.879393908468701113e+01,-9.575589541801616811e-01,6.757870126877178585e+00,2.670283440380249118e+01,-2.902600702374591037e+02,-7.468144917344335942e-01
3.183128830250657182e-01,1.276674414626789988e-01,3.049527505092773261e+00,-1.253759400831005877e+01,-3.411101366121593514e+01,-9.506711208842141270e-01,6.784451452138060112e+00,2.640519612108244729e+01,-3.044313730084598433e+02,-7.459845071407161798e-01
3.193138669339495861e-01,1.306766797208567810e-01,3.036961268173048456e+00,-1.256939481760295507e+01,-2.942808823774485916e+01,-9.437548396954670293e-01,6.810727746665754978e+00,2.609337259232070849e+01,-3.186026757794606397e+02,-7.451545225469987654e-01
