meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store
7.174961566925048828e-01,1.993307097060055266e-01,1.305435891915406876e-01,4.947848127748857294e-01,7.004426505112699708e-01,-1.589918116075788035e-01,-1.558428606692568441e-01,-3.512535970193874313e+00,-3.377446319304521882e+00,nan,-8.729497343301773071e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.529927147771614954e-02,-2.677003668793251911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.222504615783691406e-01,2.016101085898827083e-01,1.332513536493534767e-01,4.748023143437736238e-01,6.588407286881121649e-01,-1.754350187346958023e-01,-1.716780126097531278e-01,-3.487178141269115628e+00,-3.277775767808840612e+00,nan,-1.400280296802520752e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.842665896039963724e-02,-2.618935039120728447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.270090579986572266e-01,2.037934426104572871e-01,1.364062877125437334e-01,4.546626421054673628e-01,7.602493589797201246e-01,-1.916917043952621746e-01,-1.877368739829309296e-01,-3.461294628152892017e+00,-3.326979250199951998e+00,nan,-1.570283472537994385e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.133058627038720317e-02,-2.566729891220231874e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.317771911621093750e-01,2.058947682999976436e-01,1.396647964444671097e-01,4.342438087209874453e-01,7.789211309221584223e-01,-2.078626415604887256e-01,-2.036359495918188545e-01,-3.434731033526981392e+00,-3.292914839920532355e+00,nan,-1.540723890066146851e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.397115314735175862e-02,-2.513993708998373933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.365353107452392578e-01,2.079181525886566462e-01,1.447399995902672876e-01,4.135008707374727699e-01,5.749191880951571854e-01,-2.239818769095580642e-01,-2.187200862037979032e-01,-3.407427291214347065e+00,-3.067079237212625653e+00,nan,-1.682422310113906860e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.398008661353060178e-02,-2.492160049117468468e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.413320541381835938e-01,2.098529974144680565e-01,1.458997693558297393e-01,3.925420472278564610e-01,3.446753879928960984e-01,-2.399651982293553587e-01,-2.326697239936329764e-01,-3.379525729502905307e+00,-2.932713231094852269e+00,nan,-1.286913454532623291e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.676995463780323714e-02,-2.588037843101956170e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.460994720458984375e-01,2.117184119639792250e-01,1.473217598983456722e-01,3.711511181888198507e-01,4.525835045367343490e-01,-2.559751368451919085e-01,-2.470667806488310858e-01,-3.350736067394143092e+00,-3.003365854517353828e+00,nan,-2.107764780521392822e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.974502075048542749e-02,-2.550782349980619479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.509353160858154297e-01,2.134897412261762550e-01,1.494012876404820500e-01,3.496065938599324241e-01,4.510114030945575614e-01,-2.718022254196448273e-01,-2.616395981337446552e-01,-3.321432095648018112e+00,-2.986333836631158256e+00,nan,-3.161427676677703857e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.122383104932626052e-01,-2.535322433536600695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.557458877563476562e-01,2.149552958838825134e-01,1.507077806193349578e-01,3.487603533098727615e-01,4.062638885498532915e-01,-2.862182080980875121e-01,-2.759247942209296922e-01,-3.369509297264215775e+00,-2.952270924379851724e+00,nan,-2.676427960395812988e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.252170136015947344e-01,-2.546007035829998433e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.605416774749755859e-01,2.166431903888181854e-01,1.546633376357701706e-01,3.331055147432179231e-01,4.180968791948074248e-01,-3.029321545645218272e-01,-2.903058641073575918e-01,-3.372207446573707301e+00,-2.973718192876100730e+00,nan,-3.022102117538452148e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.356425264715874213e-01,-2.555621313681293305e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
