meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,state_machine_flag
2.977564334869384766e+00,8.720072518468735545e-02,2.853485152331014518e-02,3.198264604314224879e+00,2.477334497645106381e+00,7.378129022665727010e-01,7.984370000944762680e-01,-5.560878779879821820e+00,-5.675543159690839445e+00,nan,7.233004570007324219e-01,7.184830463098491604e-01,7.184830463098491604e-01,-3.113057802066482971e+00,2.477334497645106381e+00,-1.458223404624787722e-01,3.562840392274138068e-01,7.847561551101023269e-02,1.792511796050364203e-01,1.000000000000000000e+00
2.981467723846435547e+00,9.940192743065656700e-02,3.807424034717143968e-02,3.181224572875772427e+00,2.379850817523300854e+00,7.163149483956807728e-01,7.763860262686201885e-01,-5.577195892119767962e+00,-5.673019731334204785e+00,nan,7.191032767295837402e-01,7.196424760476911597e-01,7.196424760476911597e-01,-3.103518413242621232e+00,2.379850817523300854e+00,-1.437754873682572931e-01,3.419922789146303543e-01,7.648445758836297514e-02,1.781757632082434373e-01,1.000000000000000000e+00
2.985306501388549805e+00,1.117494182667180258e-01,4.761491596368294665e-02,3.163283205371278051e+00,2.431505223710368480e+00,6.944089705288394310e-01,7.547664845393569077e-01,-5.592346198664525758e+00,-5.662926392414696863e+00,nan,8.363646268844604492e-01,7.046843283296654326e-01,7.046843283296654326e-01,-3.093977737626110169e+00,2.431505223710368480e+00,-1.413411295446296290e-01,3.276704399818397562e-01,7.437912829555204386e-02,1.770682839319044077e-01,1.000000000000000000e+00
2.989184379577636719e+00,1.238013711069718692e-01,5.728842100431918993e-02,3.145082171595735776e+00,2.354803787471105636e+00,6.728787545827661365e-01,7.328273478748246195e-01,-5.605786953535790040e+00,-5.730423419616806235e+00,nan,6.881883144378662109e-01,6.778922068051910221e-01,6.778922068051910221e-01,-3.084304232585473926e+00,2.354803787471105636e+00,-1.386047583798979410e-01,3.138973167467957737e-01,7.223787794680469609e-02,1.759702974377590212e-01,1.000000000000000000e+00
2.993065357208251953e+00,1.359179659188485267e-01,6.684806722597613771e-02,3.126084070226220035e+00,2.343120499768927889e+00,6.510822685003543331e-01,7.104408157516185485e-01,-5.617932640232274899e+00,-5.727899616753144407e+00,nan,7.029249072074890137e-01,6.739624924731469902e-01,6.739624924731469902e-01,-3.074744586363816534e+00,2.343120499768927889e+00,-1.354865512878262734e-01,3.003264278841752954e-01,7.000052902025855062e-02,1.748511117792905523e-01,1.000000000000000000e+00
2.996903419494628906e+00,1.479561808211036222e-01,7.618394491563407200e-02,3.106500911385712271e+00,2.358549523544302140e+00,6.292741549708626980e-01,6.881022205280338255e-01,-5.628615969326220991e+00,-5.732315054616711869e+00,nan,6.455298662185668945e-01,6.533677663992358831e-01,6.533677663992358831e-01,-3.065408708674159044e+00,2.358549523544302140e+00,-1.320154168352036805e-01,2.871901314439453401e-01,6.769501591984217193e-02,1.737256372200863541e-01,1.000000000000000000e+00
3.000787258148193359e+00,1.597876215280971124e-01,8.320390069724137305e-02,3.086553161126301514e+00,2.321802960507279412e+00,6.076895106603681374e-01,6.662749678382039464e-01,-5.637745672341578640e+00,-5.589751464156646144e+00,nan,5.880400538444519043e-01,6.326880417562333880e-01,6.326880417562333880e-01,-3.058388752892551743e+00,2.321802960507279412e+00,-1.282330406990528360e-01,2.746891129819539756e-01,6.535024017608792590e-02,1.726080353560613123e-01,1.000000000000000000e+00
3.004707574844360352e+00,1.716830778138176417e-01,9.245987961926793730e-02,3.065783213485773651e+00,2.354822429598736111e+00,5.858340936595167747e-01,6.438085252778359413e-01,-5.645528639957980488e+00,-5.719070613561150651e+00,nan,7.511746287345886230e-01,5.896788273458000162e-01,5.896788273458000162e-01,-3.049132773970525179e+00,2.354822429598736111e+00,-1.240508278029315292e-01,2.626049828462724278e-01,6.291541298524849779e-02,1.714746708354505100e-01,1.000000000000000000e+00
3.008604049682617188e+00,1.836137246575300086e-01,1.017879924074911457e-01,3.044218204499526514e+00,2.263755369807367579e+00,5.637558637042456855e-01,6.213101559933060791e-01,-5.651900677442034393e+00,-5.740518631071456213e+00,nan,5.892956256866455078e-01,5.894000630509318439e-01,5.894000630509318439e-01,-3.039804661182301970e+00,2.263755369807367579e+00,-1.194650901009239874e-01,2.510514799880256831e-01,6.039698990332431627e-02,1.703299825304801229e-01,1.000000000000000000e+00
3.012465000152587891e+00,1.953909927850763228e-01,1.108877940735197853e-01,3.022195405305483806e+00,2.346306173064880873e+00,5.418030067969319408e-01,5.991153714685857334e-01,-5.656754086786636826e+00,-5.678068460582615273e+00,nan,3.951707780361175537e-01,5.784026136076401148e-01,5.784026136076401148e-01,-3.030704859516273775e+00,2.346306173064880873e+00,-1.145448979134804368e-01,2.402827182906355219e-01,5.783747233814162669e-02,1.691940326090483893e-01,1.000000000000000000e+00
3.016352891921997070e+00,2.069849216359653798e-01,1.199032959457504433e-01,2.999787776813318541e+00,2.321777926793032965e+00,5.200350207531991842e-01,5.766170021840558713e-01,-5.660109625793826815e+00,-5.739888710249868353e+00,nan,6.823948025703430176e-01,5.436243979950801108e-01,5.436243979950801108e-01,-3.021689357644043117e+00,2.321777926793032965e+00,-1.093103565516619913e-01,2.303789105500024803e-01,5.524807649459373415e-02,1.680718201762770592e-01,1.000000000000000000e+00
3.020210027694702148e+00,2.185779166140127128e-01,1.285793426603873968e-01,2.976645503339259147e+00,2.270050017359878769e+00,4.981100197495726967e-01,5.544222176593354146e-01,-5.662025403037694637e+00,-5.722858003138272309e+00,nan,7.548642754554748535e-01,5.359878176762675750e-01,5.359878176762675750e-01,-3.013013310929405719e+00,2.270050017359878769e+00,-1.036790933237050627e-01,2.212492771385177193e-01,5.259134384243369098e-02,1.669476807948156727e-01,1.000000000000000000e+00
3.024089574813842773e+00,2.300041635020804165e-01,1.372234193468377939e-01,2.953100884223083256e+00,2.258253811627481955e+00,4.763418757763089317e-01,5.326109283315865195e-01,-5.662476550782629126e+00,-5.674286688610918006e+00,nan,5.093560218811035156e-01,5.167569654788444211e-01,5.167569654788444211e-01,-3.004369234242955322e+00,2.258253811627481955e+00,-9.773088850524325188e-02,2.130898882984633147e-01,4.990837650201962461e-02,1.658396498224726512e-01,1.000000000000000000e+00
3.027957916259765625e+00,2.414132305101639453e-01,1.460091302653268031e-01,2.928848542903108143e+00,2.278455220076277765e+00,4.544462543104010877e-01,5.110872604015661569e-01,-5.661474485979288040e+00,-5.580292540143065416e+00,nan,5.877575278282165527e-01,4.902982886181876387e-01,4.902982886181876387e-01,-2.995583523324466757e+00,2.278455220076277765e+00,-9.138793667058675574e-02,2.058579297196532210e-01,4.716730198255292272e-02,1.647351872385021954e-01,1.000000000000000000e+00
3.031830787658691406e+00,2.527190451182674824e-01,1.524521459765058040e-01,2.904068126244479409e+00,2.261363318516258492e+00,4.325876254063101278e-01,4.894357451347624011e-01,-5.659020282647555078e+00,-5.581555377842467358e+00,nan,4.098454713821411133e-01,4.553510717047168366e-01,4.553510717047168366e-01,-2.989140507613286868e+00,2.261363318516258492e+00,-8.469482112980997179e-02,1.996790943942174934e-01,4.439151494147908217e-02,1.636445928705506370e-01,1.000000000000000000e+00
3.035720348358154297e+00,2.639525309254082686e-01,1.610214967573462275e-01,2.878693945373029361e+00,1.981722748784395582e+00,4.107066521246709456e-01,4.679440507422824580e-01,-5.655111313994328981e+00,-5.503335090899261317e+00,nan,4.494250714778900146e-01,4.379046205632773359e-01,4.379046205632773359e-01,-2.980571156832446444e+00,1.981722748784395582e+00,-7.763290686276835828e-02,1.946008101646397037e-01,4.157658425987120765e-02,1.625668331757068319e-01,1.000000000000000000e+00
3.039614915847778320e+00,2.751664103601927369e-01,1.701712951831524379e-01,2.852600519458586614e+00,2.202772043479806374e+00,3.886992619746920674e-01,4.465641935111263061e-01,-5.649716740917244628e+00,-5.500813160570740656e+00,nan,4.478279054164886475e-01,4.180361243993471754e-01,4.180361243993471754e-01,-2.971421358406641122e+00,2.202772043479806374e+00,-7.016407178953376622e-02,1.906759595506342109e-01,3.871183720416193630e-02,1.614988778023382643e-01,1.000000000000000000e+00
3.043457508087158203e+00,2.863131553336042412e-01,1.783630256278696535e-01,2.825891353072914391e+00,2.110036246949394290e+00,3.666572014212756692e-01,4.253600737029963885e-01,-5.642845573112394320e+00,-5.497662058434688248e+00,nan,3.014437258243560791e-01,3.912415805551098247e-01,3.912415805551098247e-01,-2.963229627961923462e+00,2.110036246949394290e+00,-6.231458899699915399e-02,1.879999290249747546e-01,3.581194849180091566e-02,1.604473172088506094e-01,1.000000000000000000e+00
3.047830343246459961e+00,2.969838194714642388e-01,1.870778559943548913e-01,2.802283782496260756e+00,2.200591713495358537e+00,3.458692435825492240e-01,4.044276587438926374e-01,-5.626755244152214175e+00,-5.450981255386154523e+00,nan,5.338182449340820312e-01,3.771039494116734669e-01,3.771039494116734669e-01,-2.954514797595438225e+00,2.200591713495358537e+00,-5.426566054004444695e-02,1.862633821705408366e-01,3.298964751524546823e-02,1.594464394708320076e-01,1.000000000000000000e+00
3.051767587661743164e+00,3.092364413907007226e-01,1.955547151873258116e-01,2.777157592927791629e+00,2.165940925078174040e+00,3.212129707517497046e-01,3.803792984960175927e-01,-5.592351289339871911e+00,-5.503339210476572596e+00,nan,4.285166859626770020e-01,3.512875562481392877e-01,3.512875562481392877e-01,-2.946037938402467748e+00,2.165940925078174040e+00,-4.466708149786624560e-02,1.855927239641879112e-01,2.970725325461465172e-02,1.583234784781795690e-01,1.000000000000000000e+00
3.055611133575439453e+00,3.201487440501991077e-01,2.036538971910468732e-01,2.754240438390793688e+00,2.115269491649454547e+00,2.992513645723056115e-01,3.595746840603185612e-01,-5.559284577087108659e+00,-5.343110497998983632e+00,nan,2.361918538808822632e-01,3.481188023485031202e-01,3.481188023485031202e-01,-2.937938756398746243e+00,2.115269491649454547e+00,-3.564263240610499039e-02,1.864033040759345283e-01,2.675837929211188904e-02,1.573469183695510587e-01,1.000000000000000000e+00
3.059477806091308594e+00,3.307087350256474600e-01,2.120592010717210485e-01,2.731565587064365808e+00,2.164239830931886210e+00,2.779965057120863392e-01,3.388180065242409889e-01,-5.525047806717306997e+00,-5.352572043561762527e+00,nan,3.707160651683807373e-01,3.120291107448071033e-01,3.120291107448071033e-01,-2.929533452518071623e+00,2.164239830931886210e+00,-2.648256295924467096e-02,1.884158735470613522e-01,2.388729423759838877e-02,1.564246132806243472e-01,1.000000000000000000e+00
3.063338994979858398e+00,3.412353435330122142e-01,2.207103189642314334e-01,2.708462045419843811e+00,2.129617538338365534e+00,2.568065261118617215e-01,3.183329636171217114e-01,-5.488669138918043089e+00,-5.336167886708499175e+00,nan,2.686032950878143311e-01,3.006005805564723743e-01,3.006005805564723743e-01,-2.920882334625562127e+00,2.129617538338365534e+00,-1.693344144328134959e-02,1.915899956009319283e-01,2.101363110074261353e-02,1.555290289326151654e-01,1.000000000000000000e+00
3.067219018936157227e+00,3.516525064850091198e-01,2.291119799975724902e-01,2.685093477796063777e+00,2.033742806989131235e+00,2.358345250220255096e-01,2.979118443783941306e-01,-5.450396701723867920e+00,-5.244699039132421525e+00,nan,2.156045585870742798e-01,2.873869382363287706e-01,2.873869382363287706e-01,-2.912480673592220182e+00,2.033742806989131235e+00,-7.072819117363682295e-03,1.958436750040100094e-01,1.816390466078965371e-02,1.546677392670103290e-01,1.000000000000000000e+00
3.071047544479370117e+00,3.620267515052333351e-01,2.368969875115212176e-01,2.661307895952794933e+00,2.086381384357038016e+00,2.149465552541096613e-01,2.780020676734212826e-01,-5.409973714506014275e+00,-5.160169806790602109e+00,nan,2.834741175174713135e-01,2.637711297253095832e-01,2.637711297253095832e-01,-2.904695666078271454e+00,2.086381384357038016e+00,3.153110719259277772e-03,2.011427568724251103e-01,1.532576786080841469e-02,1.538363358478148091e-01,1.000000000000000000e+00
3.074960231781005859e+00,3.721790076455091523e-01,2.453989628738275641e-01,2.637521587042066518e+00,2.074657616606291111e+00,1.945031927169957875e-01,2.577726960331793715e-01,-5.368123652750050212e+00,-5.183507961272699305e+00,nan,1.615747213363647461e-01,2.395247581616010979e-01,2.395247581616010979e-01,-2.896193690715965552e+00,2.074657616606291111e+00,1.355212675957462309e-02,2.073178273377145331e-01,1.255398498180937406e-02,1.530498140816496377e-01,1.000000000000000000e+00
3.078843116760253906e+00,3.824523202142526834e-01,2.535264391639353576e-01,2.612923945794721092e+00,1.986237738938461339e+00,1.738136233169678135e-01,2.378628959215172423e-01,-5.323401531168606482e+00,-5.104023713109007154e+00,nan,2.694787979125976562e-01,2.329909803801363255e-01,2.329909803801363255e-01,-2.888066214425857758e+00,1.986237738938461339e+00,2.446936274085098617e-02,2.145227475894948554e-01,9.760922921097203719e-03,1.522829289736820080e-01,1.000000000000000000e+00
3.082712173461914062e+00,3.925463737203063186e-01,2.595371102180399348e-01,2.588223776288081979e+00,2.021362969503843310e+00,1.534826093113492718e-01,2.189118338022836285e-01,-5.277068605945745006e+00,-4.977226119525994363e+00,nan,1.467084884643554688e-01,2.118619795449162291e-01,2.118619795449162291e-01,-2.882055543371753181e+00,2.021362969503843310e+00,3.558182551320898668e-02,2.224974530687013896e-01,7.034399611100528027e-03,1.515596273635720359e-01,1.000000000000000000e+00
3.086592197418212891e+00,4.025137253752308908e-01,2.677289032410321568e-01,2.563301565518827374e+00,2.058629115269540399e+00,1.334043342192883230e-01,1.991938046957964503e-01,-5.228924530841830176e+00,-5.104021091559808987e+00,nan,2.143509387969970703e-01,1.831112378174208355e-01,1.831112378174208355e-01,-2.873863750348760959e+00,2.058629115269540399e+00,4.692933082692940516e-02,2.312005081887527069e-01,4.365822322005441514e-03,1.508765865995109756e-01,1.000000000000000000e+00
3.090430021286010742e+00,4.124177390436467583e-01,2.763381502399884226e-01,2.537998829703661308e+00,1.900523899254261018e+00,1.134511573754704017e-01,1.796674997811057162e-01,-5.178663023377477970e+00,-5.029582202081271269e+00,nan,1.591499894857406616e-01,1.933580774260338087e-01,1.933580774260338087e-01,-2.865254503349804693e+00,1.900523899254261018e+00,5.857259855952579031e-02,2.406196397552982091e-01,1.744139960376922538e-03,1.502304278859568631e-01,1.000000000000000000e+00
3.094331264495849609e+00,4.221157533444377385e-01,2.833573015288264330e-01,2.512686646680454494e+00,1.914773009508675683e+00,9.391052286304368835e-02,1.605566518975822254e-01,-5.127037782028933677e+00,-4.878815035166461200e+00,nan,6.738384068012237549e-02,1.739492517610509437e-01,1.739492517610509437e-01,-2.858235352060966683e+00,1.914773009508675683e+00,7.032816940294539521e-02,2.505433248926003387e-01,-7.874521120078137315e-04,1.496310019610397057e-01,1.000000000000000000e+00
3.098196744918823242e+00,4.318738914513553517e-01,2.910298806043636333e-01,2.486666675390670544e+00,1.978636810871266194e+00,7.424619887883032732e-02,1.417014752809361011e-01,-5.072615297353934238e+00,-4.956406899316192494e+00,nan,1.956668049097061157e-01,1.433560112878462245e-01,1.433560112878462245e-01,-2.850562772985429483e+00,1.978636810871266194e+00,8.250963789392562475e-02,2.611809974516567934e-01,-3.292253844005110786e-03,1.490630549905146984e-01,1.000000000000000000e+00
3.102064609527587891e+00,4.414532304544303010e-01,2.987661049939518421e-01,2.460569971850569360e+00,1.838550542791463238e+00,5.493962825520570803e-02,1.229581475289584225e-01,-5.016700961795617530e+00,-4.902785732019344422e+00,nan,1.592670679092407227e-01,1.477243740183586118e-01,1.477243740183586118e-01,-2.842826548595841274e+00,1.838550542791463238e+00,9.481121247671220331e-02,2.722119845550885486e-01,-5.702588265410146739e-03,1.485418340043925811e-01,1.000000000000000000e+00
3.105936050415039062e+00,4.509401909088814886e-01,3.038141301022125873e-01,2.434168138895813627e+00,1.898644772789101154e+00,3.581666816991990743e-02,1.041509078119337295e-01,-4.958821980153672371e+00,-4.796806984139106333e+00,nan,1.765595674514770508e-01,1.317448344090078050e-01,1.317448344090078050e-01,-2.837778523487580085e+00,1.898644772789101154e+00,1.073281263793117724e-01,2.836610658858838008e-01,-8.034943010987505296e-03,1.480631296567911648e-01,1.000000000000000000e+00
3.109757661819458008e+00,4.603416289046431409e-01,3.109605737365033207e-01,2.407441053875204240e+00,1.895901184234101589e+00,1.686349391791708285e-02,8.603075390336227535e-02,-4.898931836411074769e+00,-4.731200842922844707e+00,nan,5.629197135567665100e-02,1.103835295677871586e-01,1.103835295677871586e-01,-2.830632079853289351e+00,1.895901184234101589e+00,1.200586782530153052e-01,2.954702956005483827e-01,-1.028503147518089467e-02,1.476276199122345811e-01,1.000000000000000000e+00
3.113667726516723633e+00,4.695612751746578439e-01,3.186110009453049230e-01,2.380669538588745304e+00,1.838381831536406663e+00,-1.725783941410874434e-03,6.759102846621106719e-02,-4.837675907049606039e+00,-4.835287581296149995e+00,nan,1.469173133373260498e-01,9.476816901416436345e-02,9.476816901416436345e-02,-2.822981652644487749e+00,1.838381831536406663e+00,1.328571824396891365e-01,3.074467629212911390e-01,-1.242481497545278035e-02,1.472402096995139020e-01,1.000000000000000000e+00
3.117513656616210938e+00,4.788449675856998322e-01,3.258352260241279552e-01,2.353133039890302758e+00,1.789885002295791283e+00,-2.044687140428536054e-02,4.942294350969050204e-02,-4.773390689533332676e+00,-4.649193915416574896e+00,nan,1.219623461365699768e-01,1.037346434915384086e-01,1.037346434915384086e-01,-2.815757427565665161e+00,1.789885002295791283e+00,1.460571970379036522e-01,3.198468218788725892e-01,-1.450463752009378826e-02,1.468920037735894080e-01,1.000000000000000000e+00
3.121393680572509766e+00,4.879063183999061692e-01,3.330847145570556833e-01,2.325678174270426002e+00,1.796790445844312245e+00,-3.872226463723915657e-02,3.198989003875309101e-02,-4.708046502379630738e+00,-4.548893068592278155e+00,nan,1.525109708309173584e-01,7.070893695247308652e-02,7.070893695247308652e-02,-2.808507939032737433e+00,1.796790445844312245e+00,1.592417591742649741e-01,3.322228631893970885e-01,-1.645414155437718851e-02,1.465948968491864179e-01,1.000000000000000000e+00
3.125327110290527344e+00,4.965180391342685073e-01,3.404062609323874611e-01,2.292921729730055702e+00,1.776554416301345141e+00,-5.746508092266511269e-02,1.372593274590775368e-02,-4.659944518388893897e+00,-4.640993709525084832e+00,nan,1.367110013961791992e-01,5.362371363407975045e-02,5.362371363407975045e-02,-2.801186392657405655e+00,1.776554416301345141e+00,1.726956720623746833e-01,3.458977771949882651e-01,-1.837297731359144315e-02,1.463384631621656995e-01,1.000000000000000000e+00
3.129143238067626953e+00,5.054848316888496118e-01,3.479158892880498399e-01,2.257961291996673836e+00,1.701523048381670566e+00,-7.555518517690629210e-02,-3.898867957785844430e-03,-4.618841385094395235e+00,-4.524292450917807074e+00,nan,1.621195115149021149e-02,5.290500360118562118e-02,5.290500360118562118e-02,-2.793676764301742832e+00,1.701523048381670566e+00,1.862639518472004596e-01,3.579355287779542039e-01,-2.016962478227268818e-02,1.461159024069625945e-01,1.000000000000000000e+00
3.133031129837036133e+00,5.140664820335725249e-01,3.548240151724311175e-01,2.222678150163636346e+00,1.751038669897295952e+00,-9.310525325637231120e-02,-2.072472009063599033e-02,-4.580742330066801316e+00,-4.313595920321591670e+00,nan,1.083717569708824158e-01,2.170155697399426056e-02,2.170155697399426056e-02,-2.786768638417361554e+00,1.751038669897295952e+00,1.996067255906925908e-01,3.703157199263493737e-01,-2.181933055738505267e-02,1.459498270084211846e-01,1.000000000000000000e+00
3.136908054351806641e+00,5.226442499892109961e-01,3.601367071753296401e-01,2.185519653352642422e+00,1.745183710240756803e+00,-1.108930543646695632e-01,-3.755057039483853526e-02,-4.543944607946905023e+00,-4.401909920691333689e+00,nan,7.976683229207992554e-02,-1.992143804067105645e-02,-1.992143804067105645e-02,-2.781455946414463476e+00,1.745183710240756803e+00,2.132894230343627129e-01,3.835333773176294869e-01,-2.339490615849881827e-02,1.458320650337048274e-01,1.000000000000000000e+00
3.140756130218505859e+00,5.310248409964228866e-01,3.672682532523214860e-01,2.147276299311426939e+00,1.718035446088489016e+00,-1.285238366750256489e-01,-5.456817268628103013e-02,-4.509309237420232819e+00,-4.394971054471132454e+00,nan,1.030256003141403198e-01,-1.764866514182045210e-02,-1.764866514182045210e-02,-2.774324400337471630e+00,1.718035446088489016e+00,2.269877837980605051e-01,3.972634348507959601e-01,-2.485797703080661059e-02,1.457660532021389788e-01,1.000000000000000000e+00
3.144625902175903320e+00,5.391727432236257389e-01,3.738032637772761291e-01,2.108141131263996826e+00,1.695092046981347300e+00,-1.459188660818999672e-01,-7.094661143971089934e-02,-4.476961940781386318e+00,-4.194369735329567028e+00,nan,8.710395544767379761e-02,-2.896245452537075590e-02,-2.896245452537075590e-02,-2.767789389812516543e+00,1.695092046981347300e+00,2.406142276889351450e-01,4.113870438292899223e-01,-2.620252087320285028e-02,1.457508796567839049e-01,1.000000000000000000e+00
3.148500919342041016e+00,5.472892444035084569e-01,3.805458912824430939e-01,2.067117687452622476e+00,1.776544962079475320e+00,-1.635117258879890123e-01,-8.674980739768366200e-02,-4.446123738177995222e+00,-4.022156048932564509e+00,nan,6.000853609293699265e-03,-6.775320199048862069e-02,-6.775320199048862069e-02,-2.761046762307350466e+00,1.776544962079475320e+00,2.544852090330582683e-01,4.262160753531780699e-01,-2.745950318889534003e-02,1.457864956461650818e-01,1.000000000000000000e+00
3.152372121810913086e+00,5.550553257635251203e-01,3.876355129587043535e-01,2.025834517404183188e+00,1.666854683101291590e+00,-1.806088348945134037e-01,-1.021375580278338219e-01,-4.417995776303861533e+00,-4.037293623016143584e+00,nan,3.864461928606033325e-02,-9.843989150343857020e-02,-9.843989150343857020e-02,-2.753957140631088318e+00,1.666854683101291590e+00,2.680290434135503830e-01,4.411142795368583336e-01,-2.857913295877123616e-02,1.458706944229113400e-01,1.000000000000000000e+00
3.156205415725708008e+00,5.627418019517922421e-01,3.944058754369237363e-01,1.982886785687073328e+00,1.750451576034987911e+00,-1.978018780146744149e-01,-1.178928112345128398e-01,-4.391573585523790513e+00,-4.038557209729601638e+00,nan,4.143549129366874695e-02,-1.067252702624839622e-01,-1.067252702624839622e-01,-2.747186778152868936e+00,1.750451576034987911e+00,2.816890374466094471e-01,4.565412583235151089e-01,-2.960083043631911437e-02,1.460051450165662512e-01,1.000000000000000000e+00
3.160119056701660156e+00,5.701837379267600259e-01,4.015605012656129347e-01,1.939190733802728772e+00,1.677529431698656204e+00,-2.147226214519215581e-01,-1.330728333490793780e-01,-4.367427742735646490e+00,-3.868231787769250030e+00,nan,2.979181706905364990e-02,-1.099814068934052425e-01,-1.099814068934052425e-01,-2.740032152324180181e+00,1.677529431698656204e+00,2.951487807839985322e-01,4.721207067917241318e-01,-3.050142313119752480e-02,1.461866902450967842e-01,1.000000000000000000e+00
3.164020776748657227e+00,5.776064925060551136e-01,4.082283999899773974e-01,1.893388207626738762e+00,1.718506292969214977e+00,-2.318880022200207058e-01,-1.479652340659173559e-01,-4.344850777502635708e+00,-3.800102218196354187e+00,nan,2.248979918658733368e-02,-1.427523245476376990e-01,-1.427523245476376990e-01,-2.733364253599815719e+00,1.718506292969214977e+00,3.087949817492354754e-01,4.882864341483887927e-01,-3.130565586822764423e-02,1.464212603811172464e-01,1.000000000000000000e+00
3.168437242507934570e+00,5.848329693441851607e-01,4.152363936233909314e-01,1.846513015940033142e+00,1.679117341498616023e+00,-2.488961392573973974e-01,-1.628256729485594856e-01,-4.324421384171969862e+00,-3.805149074909622620e+00,nan,-2.194272726774215698e-02,-1.560783812039829299e-01,-1.560783812039829299e-01,-2.726356259966402185e+00,1.679117341498616023e+00,3.222829794059354214e-01,5.046203962428741363e-01,-3.199076951987944728e-02,1.467042610117690327e-01,1.000000000000000000e+00
3.172413825988769531e+00,5.928068420229404278e-01,4.220147287115141310e-01,1.791969929517877702e+00,1.678589636128616780e+00,-2.680296207993868585e-01,-1.792360676845128897e-01,-4.303793601675479863e+00,-3.674568585833829282e+00,nan,-3.723146393895149231e-02,-1.615989086069919700e-01,-1.615989086069919700e-01,-2.719577924878278985e+00,1.678589636128616780e+00,3.373845671544781766e-01,5.233171679290116174e-01,-3.262456311095163208e-02,1.470834559065554714e-01,1.000000000000000000e+00
3.176314115524291992e+00,5.997910741192857831e-01,4.285937475883212500e-01,1.741569000973392178e+00,1.674845098477910854e+00,-2.851296993593988027e-01,-1.932336423739693665e-01,-4.287509665364009237e+00,-3.557864331170325300e+00,nan,-7.598560669563880765e-10,-1.829312398860783451e-01,-1.829312398860783451e-01,-2.712998906001471422e+00,1.674845098477910854e+00,3.507867213131756756e-01,5.402643336086718762e-01,-3.306462659581921315e-02,1.474774571587733618e-01,1.000000000000000000e+00
3.180176973342895508e+00,6.064637172004549992e-01,4.353300873078715938e-01,1.690934495800380688e+00,1.635977593948749531e+00,-3.017893041604655657e-01,-2.067039111675901542e-01,-4.273637428399577942e+00,-3.431698156437014369e+00,nan,-2.237403765320777893e-02,-2.025752079300536801e-01,-2.025752079300536801e-01,-2.706262566281921078e+00,1.635977593948749531e+00,3.637296272580723411e-01,5.569427177985453170e-01,-3.337520344743027945e-02,1.479118869692783722e-01,1.000000000000000000e+00
3.184098958969116211e+00,6.129098139539002066e-01,4.413067980245557465e-01,1.639528122464067650e+00,1.617274613087286372e+00,-3.182068569935223579e-01,-2.203499407909264018e-01,-4.261927412582181773e+00,-3.417187507118797374e+00,nan,-6.383270770311355591e-02,-2.243668336683222742e-01,-2.243668336683222742e-01,-2.700285855565237814e+00,1.617274613087286372e+00,3.763475027335640988e-01,5.734952632022078944e-01,-3.356392598436930275e-02,1.483893644057315830e-01,1.000000000000000000e+00
3.187961578369140625e+00,6.192751239572162891e-01,4.457795626139189338e-01,1.586163696868096551e+00,1.620948576969105215e+00,-3.347566815428160147e-01,-2.336284619860614920e-01,-4.252130975294164728e+00,-3.402677232307608435e+00,nan,-2.570481896400451660e-01,-2.278795996391863032e-01,-2.278795996391863032e-01,-2.695813090975874182e+00,1.620948576969105215e+00,3.889016754530718600e-01,5.902512222264313380e-01,-3.363292167034259705e-02,1.489208164134085965e-01,1.000000000000000000e+00
3.191859245300292969e+00,6.253729990789109738e-01,4.522203038123162600e-01,1.532408931450509826e+00,1.532028957122722135e+00,-3.509531124489631004e-01,-2.471786412168441582e-01,-4.244533390112056992e+00,-3.516226265257748729e+00,nan,-3.372302353382110596e-01,-2.293733409004026225e-01,-2.293733409004026225e-01,-2.689372349777477300e+00,1.532028957122722135e+00,4.009992968904381172e-01,6.066704681999475213e-01,-3.357924162146253000e-02,1.494901782189301809e-01,1.000000000000000000e+00
3.195716381072998047e+00,6.313532159903669783e-01,4.577510616346582850e-01,1.476968859274318646e+00,1.532477699766400470e+00,-3.671906736205658994e-01,-2.610643553382875348e-01,-4.238930823983793061e+00,-3.587511056544007815e+00,nan,-9.258019924163818359e-02,-2.146365689723631065e-01,-2.146365689723631065e-01,-2.683841591955135275e+00,1.532477699766400470e+00,4.129119935613285719e-01,6.231039998454157569e-01,-3.340165467217082185e-02,1.501104367482939406e-01,1.000000000000000000e+00
3.199602365493774414e+00,6.371024650730101602e-01,4.638166867674229366e-01,1.420898551651358588e+00,1.459521333810061217e+00,-3.831611044994098769e-01,-2.750299798968928178e-01,-4.235426290530227789e+00,-3.633560066235812069e+00,nan,-2.496175915002822876e-01,-2.017136215235377783e-01,-2.017136215235377783e-01,-2.677775966822369735e+00,1.459521333810061217e+00,4.243895312028929112e-01,6.391919059383859292e-01,-3.310268820973782944e-02,1.507693238305385375e-01,1.000000000000000000e+00
