meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,state_machine_flag
5.872707843780517578e+00,-7.532722862089897831e-01,-7.319085128315490074e-01,-1.701336067679626751e+00,-1.858273705765129513e+00,8.066721965122596316e-01,7.683965273939229457e-01,5.246659698259918514e+00,5.185371508245482097e+00,nan,9.452961683273315430e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.648801456237378560e-02,3.327097802480352584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.876040220260620117e+00,-7.588230617815199253e-01,-7.384765059285607336e-01,-1.633377644546076368e+00,-1.770717541173083553e+00,8.237812245697400115e-01,7.856218377200958614e-01,5.234910823559772552e+00,5.146889413060326213e+00,nan,5.761700868606567383e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.714533179153497511e-02,3.376171871887242659e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.879336833953857422e+00,-7.641792126243913685e-01,-7.410168012381310731e-01,-1.564413199975916768e+00,-1.800762342550704886e+00,8.410596803799625931e-01,8.027832477845665560e-01,5.225307012492777403e+00,5.135535108976556629e+00,nan,6.017217636108398438e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.176644654643542037e-02,3.334772766425851742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.882642507553100586e+00,-7.692383266504840833e-01,-7.465387754343906224e-01,-1.495773904669995602e+00,-1.744219171550578373e+00,8.581743454125767556e-01,8.194652888528228818e-01,5.218025481890606443e+00,5.139322124046649343e+00,nan,7.214153409004211426e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.292651341843216228e-02,3.395102952496070969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.885983467102050781e+00,-7.740715981644648025e-01,-7.518838128055849168e-01,-1.426539993077042823e+00,-1.615323331601342005e+00,8.753555865204036834e-01,8.357958550750268500e-01,5.212940155356250216e+00,4.968998949128467402e+00,nan,6.567439436912536621e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.391204226944190547e-02,3.353675617527125397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.889277219772338867e+00,-7.787179488422033558e-01,-7.545478214847043397e-01,-1.356071999665900307e+00,-1.692310000715731011e+00,8.927603622476389944e-01,8.524778961432831759e-01,5.210051984430890570e+00,5.022618243890174305e+00,nan,5.647658705711364746e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.793007465857873906e-02,3.330308243174443295e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.892594814300537109e+00,-7.830558029208667392e-01,-7.597648452943763786e-01,-1.286234889167342743e+00,-1.561443712843080256e+00,9.099284695801568290e-01,8.687124949394872120e-01,5.209425744959219173e+00,4.863649747562789116e+00,nan,9.266408681869506836e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.089476496451107501e-01,3.302206034719708860e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.895934343338012695e+00,-7.871872309829548442e-01,-7.650438502278045227e-01,-1.215432776775116963e+00,-1.475605320443647894e+00,9.272531178084228998e-01,8.847713563126650138e-01,5.211022461792936156e+00,4.822646471063167795e+00,nan,7.442485690116882324e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.197275060848610323e-01,3.347041150619519900e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.899236202239990234e+00,-7.911028684427350299e-01,-7.658433890292357660e-01,-1.143727833761502666e+00,-1.363894983844368802e+00,9.447173564177706595e-01,9.004467224888713650e-01,5.214888795511768649e+00,4.742532676584915841e+00,nan,7.685623168945312500e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.346033334596350439e-01,3.378637692740547038e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.902562141418457031e+00,-7.947333838189045707e-01,-7.710483117951203447e-01,-1.072425228017653609e+00,-1.379060437895609503e+00,9.620038905244694405e-01,9.164097100628063597e-01,5.220938112655545638e+00,4.799308691088099543e+00,nan,9.130220413208007812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.453613982676862926e-01,3.420248253192490040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.905900001525878906e+00,-7.981488964204643821e-01,-7.759079668085862025e-01,-1.000181843928025671e+00,-1.312849442861520277e+00,9.794388683788310956e-01,9.323887078122007344e-01,5.229269853572390048e+00,4.754519897546498619e+00,nan,8.230119347572326660e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.564807410036144208e-01,3.441670454684978342e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.909193038940429688e+00,-8.013314841131524702e-01,-7.762624625425522673e-01,-9.272920284094254839e-01,-1.190716092966916495e+00,9.969500397862374186e-01,9.480161370887857375e-01,5.239883634137328272e+00,4.696484041400140086e+00,nan,1.004794597625732422e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.717536745462333037e-01,3.505767948433223591e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.912568092346191406e+00,-8.042355719650799983e-01,-7.809705555401658117e-01,-8.548836515672917358e-01,-1.194471699380903029e+00,1.014267555420498290e+00,9.638512305125588320e-01,5.252584462916900065e+00,4.762089433602344712e+00,nan,9.934796690940856934e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.828806749723926317e-01,3.567617734221441683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.915906906127929688e+00,-8.069636745033861303e-01,-7.856684138669383088e-01,-7.802883031110781076e-01,-1.180398041508054163e+00,1.032028238966361755e+00,9.798302282619533177e-01,5.267878158316420922e+00,4.757673995738777251e+00,nan,8.309594988822937012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.941618143950148423e-01,3.577275954230723087e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.919207572937011719e+00,-8.094166982556068035e-01,-7.855054367762326351e-01,-7.060792718467823192e-01,-1.063245476964549407e+00,1.049617897079293094e+00,9.954736677139978118e-01,5.285278887599275777e+00,4.717933931445586815e+00,nan,9.385741949081420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.099682309377649270e-01,3.654688454481037407e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.922560691833496094e+00,-8.116030544791996704e-01,-7.897909073851629991e-01,-6.322601396734839341e-01,-8.914930084564565149e-01,1.067038264507152334e+00,1.010781455241935189e+00,5.304714349546969743e+00,4.558965435118201626e+00,nan,1.185518503189086914e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.209905478567722459e-01,3.667472426661745111e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.925900459289550781e+00,-8.135805225128933671e-01,-7.933841936231660341e-01,-5.568141960106771648e-01,-8.850903863664991711e-01,1.084764668043098013e+00,1.026329020894736876e+00,5.326731859696508309e+00,4.665574852834083686e+00,nan,9.692284464836120605e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.329448272715710644e-01,3.780484466467584515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.929197311401367188e+00,-8.153041476806315302e-01,-7.937454339165874728e-01,-4.812918597717867897e-01,-9.946992225495976392e-01,1.102431521113629742e+00,1.042275998293212158e+00,5.350915129450868335e+00,4.757672872217693083e+00,nan,1.194598913192749023e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.485305643766242134e-01,3.762973649668095444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.932566881179809570e+00,-8.167661021717442793e-01,-7.977158449205696833e-01,-4.063311900814170485e-01,-8.412063185814693256e-01,1.119891603243091005e+00,1.057967374644878111e+00,5.377003422715091574e+00,4.688915628865379048e+00,nan,1.265960097312927246e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.602515297243085945e-01,3.847709310283909723e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.935872793197631836e+00,-8.180153284378270939e-01,-8.016699275252747725e-01,-3.292424344509825573e-01,-7.480466799635716590e-01,1.137770355350783191e+00,1.073498930122220196e+00,5.405962298605317073e+00,4.644759752201593095e+00,nan,1.404165506362915039e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718290025969450907e-01,3.896713072238021436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.939180135726928711e+00,-8.189994545833876316e-01,-7.999654496310184548e-01,-2.531813332731474020e-01,-7.099187602362597715e-01,1.155335511207607802e+00,1.088934611800319585e+00,5.436616613449785973e+00,4.729290108064496678e+00,nan,1.081344723701477051e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.889691621693015189e-01,4.019371347828236907e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.942539691925048828e+00,-8.197448260969153466e-01,-8.032178684952606673e-01,-1.766377304097588308e-01,-6.779244001050237500e-01,1.172937880114103493e+00,1.104881589198795089e+00,5.469517972009413143e+00,4.743168964025985090e+00,nan,1.296903848648071289e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.016637207035344770e-01,4.065244563920961340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.945873737335205078e+00,-8.198886369603677338e-01,-8.068116356419494650e-01,-9.790504695535418023e-02,-6.698199182099644489e-01,1.191505031810868420e+00,1.121036324371215587e+00,5.495097345936159172e+00,4.797420801158477133e+00,nan,1.327552318572998047e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.142246887292660662e-01,4.127600882948512684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.949175596237182617e+00,-8.201810555175086392e-01,-8.054331989399599045e-01,-1.585690291583574663e-02,-5.078519368363378916e-01,1.210122049482633688e+00,1.136903438145907774e+00,5.525942352934123392e+00,4.773450104305594799e+00,nan,1.225493073463439941e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.314702392059475922e-01,4.265598167469256907e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.952527523040771484e+00,-8.201682852796920997e-01,-8.078512784357565479e-01,6.641251847548090836e-02,-4.824422175331868345e-01,1.228587959609003466e+00,1.153265931092273711e+00,5.554440784918966756e+00,4.857347168783656244e+00,nan,1.245731472969055176e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.454146526565169406e-01,4.374904951250469409e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.955828666687011719e+00,-8.198475703099035172e-01,-8.108733231594906776e-01,1.509708561445606279e-01,-4.377341593845081036e-01,1.247365255193273459e+00,1.169532550239396507e+00,5.581289543462219171e+00,4.895198968640197101e+00,nan,1.361505746841430664e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.586592270799059401e-01,4.457464809255688998e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.959680557250976562e+00,-8.192282874173493212e-01,-8.110781907364925658e-01,2.353116926425613542e-01,-3.026584707704991217e-01,1.265897267875138343e+00,1.188371751790617159e+00,5.605691767868449915e+00,4.897092850682271070e+00,nan,1.402619719505310059e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.772935610541249818e-01,4.594434379911771948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.963055610656738281e+00,-8.181245338036191583e-01,-8.094138144344653618e-01,3.350539854961240849e-01,-1.935099453370643374e-01,1.287569056329775474e+00,1.205373340980763874e+00,5.631600924327074154e+00,4.941880895209814994e+00,nan,1.474372029304504395e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.959595265462981795e-01,4.748370949872750657e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.966404199600219727e+00,-8.168215596788215294e-01,-8.120800854428988913e-01,4.235055304792396669e-01,-1.657296797686074186e-01,1.306574333363583751e+00,1.222215202923344179e+00,5.652002999853863230e+00,4.948189091594372258e+00,nan,1.537393927574157715e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.101351174804453992e-01,4.782459411825764839e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.969753026962280273e+00,-8.152187713338676645e-01,-8.143993207828410519e-01,5.122791868470741861e-01,-2.283561099097202174e-01,1.325454682180811528e+00,1.239072981414626629e+00,5.670136233348898713e+00,5.069939828464115728e+00,nan,1.484098672866821289e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.246736606317849660e-01,4.841583718554395510e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.973111867904663086e+00,-8.133052763040851119e-01,-8.115323722289442543e-01,6.021612951301378303e-01,-6.164945781759545440e-02,1.344379515731441987e+00,1.256218381303637832e+00,5.686187488475411556e+00,5.066785355764809040e+00,nan,1.586245536804199219e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.446860090746937444e-01,5.005135897947213586e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.976458072662353516e+00,-8.110744753147294261e-01,-8.131862713922508590e-01,6.933823478859224565e-01,-1.506317202061957516e-03,1.363396251162079853e+00,1.273283917568865498e+00,5.700184488092446600e+00,5.077507866491848709e+00,nan,1.606266975402832031e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600976461766145831e-01,5.076001549289786752e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.979800939559936523e+00,-8.085435157284415197e-01,-8.148339411905212160e-01,7.852598155428367477e-01,-6.308792266850993258e-02,1.382362902549906902e+00,1.290732949031064614e+00,5.712026127037148626e+00,5.291989539623015659e+00,nan,1.610028266906738281e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.758990078405436197e-01,5.228901616954505727e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.983153820037841797e+00,-8.057065375826581999e-01,-8.109686151309589697e-01,8.780871330881083736e-01,6.490842630017468196e-02,1.401341507736548753e+00,1.308645432940775732e+00,5.721767880109894122e+00,5.291358869787370800e+00,nan,1.555786013603210449e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.976768178098169293e-01,5.356267296087545482e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.986492156982421875e+00,-8.025505537274462142e-01,-8.125513311488052892e-01,9.722591335530594847e-01,1.691916393828991616e-01,1.420412185080129230e+00,1.326573833399189217e+00,5.729443874880900012e+00,5.322900600724213227e+00,nan,1.579094171524047852e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.140225022503843721e-01,5.492092240107112389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.989792346954345703e+00,-7.990996644871195542e-01,-8.131479248230419898e-01,1.067069813793573019e+00,3.090881655574131415e-01,1.439432252126529033e+00,1.344278465908197884e+00,5.735000059271754935e+00,5.344979662577190815e+00,nan,1.521062850952148438e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.311305410851564490e-01,5.654067828134603957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.993148088455200195e+00,-7.953846848434729111e-01,-8.086595005975203421e-01,1.161844042119732023e+00,3.741865002104454163e-01,1.458270376746547026e+00,1.362670318814123149e+00,5.738446434224982795e+00,5.450327366114755989e+00,nan,1.514597773551940918e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.540108182166026962e-01,5.824513866325201406e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.996494054794311523e+00,-7.913006442342904734e-01,-8.098457823338671702e-01,1.259208701523057528e+00,3.231594765195504593e-01,1.477447383497434874e+00,1.381269835867236617e+00,5.739862630259125353e+00,5.514671793152700729e+00,nan,1.517734050750732422e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714240535333690030e-01,5.837831269672251189e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.999797344207763672e+00,-7.869193827414058262e-01,-8.104545160958500638e-01,1.357326938947387873e+00,4.413102687410228597e-01,1.496598057879266808e+00,1.399661595146404647e+00,5.739180571383172946e+00,5.515301713974288589e+00,nan,1.508463263511657715e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.892070790505551381e-01,5.956611982715311449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.003140449523925781e+00,-7.822886219034081989e-01,-8.043978909099145369e-01,1.455264281151364969e+00,5.042837420616876898e-01,1.515543953944086031e+00,1.418500796697625299e+00,5.736454356674300925e+00,5.607401980400066321e+00,nan,1.558260083198547363e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.141029057877104291e-01,6.111685722461754011e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.006488084793090820e+00,-7.772946909349300881e-01,-8.047063111802339463e-01,1.555427127886098049e+00,5.207190911892176644e-01,1.534750660560791236e+00,1.437403945323926679e+00,5.731617880340479587e+00,5.690039952249009936e+00,nan,1.509932041168212891e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326976341436924001e-01,6.210759043438227600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.009781360626220703e+00,-7.719915796405949493e-01,-8.046137380671956052e-01,1.656639732967242651e+00,6.357751820330985737e-01,1.553989676020389954e+00,1.456115252724985432e+00,5.724691142411728606e+00,5.666066633846928546e+00,nan,1.693584322929382324e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.515015146577900484e-01,6.301841815880027120e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.013180494308471680e+00,-7.664500224945811624e-01,-7.978316533038261049e-01,1.757640074584223555e+00,6.989335286676841008e-01,1.573024141737124015e+00,1.475513780522960561e+00,5.715797119513268854e+00,5.780877755482414670e+00,nan,1.458824276924133301e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.776821272191343448e-01,6.479811284150098771e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.016474485397338867e+00,-7.604506100522314682e-01,-7.977967533064593830e-01,1.862333729195988496e+00,7.237044638162437593e-01,1.592586729543398416e+00,1.495072035568502544e+00,5.704551205245138590e+00,5.840805995642734949e+00,nan,1.524636268615722656e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.972752822620429392e-01,6.564510459458978708e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.019778251647949219e+00,-7.543158247131316330e-01,-7.972232990160685873e-01,1.965110781201595103e+00,8.192456508837029361e-01,1.611629859753405558e+00,1.514262711965775443e+00,5.691564016384916158e+00,5.839543906957389119e+00,nan,1.540795445442199707e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.170394129497072999e-01,6.658789557841092055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.023174047470092773e+00,-7.476121600063656558e-01,-7.895943903794853114e-01,2.054527194757511666e+00,1.005181333053986492e+00,1.629215862634531220e+00,1.533805050462615061e+00,5.674151698936384491e+00,5.832603542709074773e+00,nan,1.395872354507446289e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.442106600831290830e-01,6.837784875763061265e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.026468515396118164e+00,-7.404400129063262170e-01,-7.886234125751969692e-01,2.163990362154549985e+00,9.476596001560677607e-01,1.648801591689498025e+00,1.553427158956480758e+00,5.659956551652925327e+00,5.945521156809514096e+00,nan,1.356339812278747559e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.648037463812840109e-01,6.893180756965581857e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.029764175415039062e+00,-7.331375356255094289e-01,-7.875768878315678734e-01,2.269680963568745824e+00,9.795369809364222746e-01,1.667660580896157541e+00,1.573097297976725040e+00,5.643651692726564306e+00,5.915241140050989443e+00,nan,1.482375025749206543e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.855204101451568333e-01,6.894778120987411718e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.033128738403320312e+00,-7.254928501372717164e-01,-7.791258271718120021e-01,2.374916213579894020e+00,1.202370152476130549e+00,1.686387113352125766e+00,1.592735510272807353e+00,5.624844601051592008e+00,5.872976149373051236e+00,nan,1.454389452934265137e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.136096831009952401e-01,7.075346301849181785e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.036429643630981445e+00,-7.173324129522455905e-01,-7.771790446265631758e-01,2.481914760845086221e+00,1.214880967552780078e+00,1.705374300433177837e+00,1.612277661516132721e+00,5.603053594680261540e+00,5.915872933407718470e+00,nan,1.397635102272033691e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.350986168895702111e-01,7.130753900960498548e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.039767026901245117e+00,-7.089582202668474054e-01,-7.750019656110382904e-01,2.586679987500986044e+00,1.305409244888489972e+00,1.723912545796711271e+00,1.632091704861998283e+00,5.579073246711999445e+00,5.885594414677306929e+00,nan,1.379938483238220215e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.570897392509598811e-01,7.191003659565796902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.043137311935424805e+00,-7.002007753854009309e-01,-7.658617792820718861e-01,2.691419488009842098e+00,1.416578843273185839e+00,1.742393438242899606e+00,1.651985518204890369e+00,5.552446182083940585e+00,5.866039155687991169e+00,nan,1.323111176490783691e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.861237389228182604e-01,7.282617998961177008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.046443462371826172e+00,-6.909754928847284816e-01,-7.631440116640995086e-01,2.797022618327261512e+00,1.539428225638749481e+00,1.760972500133568985e+00,1.671367942200648882e+00,5.522875915277296599e+00,5.867297873810081832e+00,nan,1.414076805114746094e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.082239305365499282e-01,7.406726099448831313e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.049792766571044922e+00,-6.815791142301499406e-01,-7.606709454479689825e-01,2.900133483016958280e+00,1.541897325509145489e+00,1.779059809325886476e+00,1.691229735192621764e+00,5.491326766691287276e+00,5.892529910334253884e+00,nan,1.362954974174499512e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305587897446526702e-01,7.434427235843399373e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.053188800811767578e+00,-6.717172156768036473e-01,-7.503135124166693259e-01,3.004027103685686484e+00,1.687852826124455419e+00,1.797230409058208522e+00,1.710692116438920829e+00,5.456824379795421009e+00,5.796644501373523717e+00,nan,1.268027424812316895e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.603786040222509479e-01,7.484497327497979136e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.056492090225219727e+00,-6.613457310822887791e-01,-7.472063028418949315e-01,3.108994089366987623e+00,1.813992785365785565e+00,1.815532867325210020e+00,1.730298308384084160e+00,5.419158786421405694e+00,5.797273673181055464e+00,nan,1.230635046958923340e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.830920055421893400e-01,7.611266458546841029e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.059841632843017578e+00,-6.509168952040873535e-01,-7.437143752508319494e-01,3.210536937266098789e+00,1.838154613961152428e+00,1.833184057427772018e+00,1.749728856532978494e+00,5.379997876752412367e+00,5.778978255834915423e+00,nan,1.124416112899780273e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006014481282147210e+00,7.617132869796067851e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.063190698623657227e+00,-6.399967039602465491e-01,-7.321770702337113690e-01,3.312968737555223697e+00,1.920640261318120601e+00,1.850934952439395431e+00,1.769095363980034641e+00,5.337739998588915569e+00,5.738606772692024016e+00,nan,1.264508128166198730e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036918293746323716e+00,7.659247034010144617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.067056417465209961e+00,-6.287236565762164275e-01,-7.305004181536665087e-01,3.414913133042333016e+00,2.102195576127443566e+00,1.868545908602868622e+00,1.790587011559136021e+00,5.292896281715059104e+00,5.660384238706647864e+00,nan,1.294208049774169922e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060086593405469513e+00,7.762579814834091430e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
